id,value,risk
91605,5716.31,6
91606,2979.82,9
91607,8646.56,9
91608,6081.93,10
91609,1463.06,8
91610,8831.16,7
91611,7317.37,8
91612,8135.36,5
91613,7083.37,4
91614,5855.83,9
91615,1375.75,6
91616,9568.09,3
91617,1723.68,6
91618,325.95,6
91619,1579.08,10
91620,2979.00,10
91621,3127.22,6
91622,8257.59,10
91623,370.45,2
91624,6085.98,2
91625,6198.49,2
91626,1579.55,7
91627,8573.08,3
91628,4248.40,4
91629,2378.50,8
91630,5044.91,3
91631,1666.46,8
91632,8193.08,2
91633,6105.52,3
91634,6012.26,4
91635,3486.21,4
91636,6145.55,6
91637,1598.95,7
91638,5326.68,9
91639,1059.06,4
91640,828.46,5
91641,479.31,7
91642,6447.00,3
91643,5465.71,9
91644,861.10,4
91645,8325.20,2
91646,1693.91,2
91647,118.60,7
91648,2978.77,7
91649,6168.61,2
91650,9035.02,1
91651,9648.37,3
91652,6188.01,6
91653,1142.64,3
91654,176.00,6
91655,9711.64,4
91656,1483.60,7
91657,9021.24,4
91658,893.23,7
91659,464.71,2
91660,1075.20,6
91661,228.50,10
91662,7521.91,3
91663,4191.65,8
91664,9206.65,10
91665,45.15,4
91666,9304.47,5
91667,632.15,4
91668,2597.85,10
91669,3203.19,8
91670,4907.62,10
91671,1923.30,6
91672,2299.27,2
91673,2834.71,5
91674,2832.64,1
91675,2751.48,9
91676,320.92,10
91677,3828.84,4
91678,9671.64,9
91679,304.44,8
91680,3783.05,9
91681,1051.37,3
91682,7203.96,7
91683,2920.36,4
91684,6532.35,6
91685,3594.24,1
91686,9179.97,1
91687,5949.83,3
91688,3177.86,2
91689,7247.64,1
91690,1306.01,1
91691,8278.27,9
91692,3322.63,5
91693,8725.24,8
91694,3422.17,4
91695,3200.66,4
91696,4402.05,4
91697,6823.59,10
91698,1156.23,8
91699,2896.68,9
91700,9987.24,6
91701,7659.52,10
91702,5440.06,5
91703,6623.98,3
91704,6671.25,3
91705,3404.78,4
91706,2191.22,7
91707,8928.64,10
91708,6728.51,5
91709,6525.03,2
91710,1190.65,2
91711,5665.99,10
91712,5622.43,6
91713,4430.84,1
91714,2728.65,4
91715,2431.89,10
91716,3133.48,3
91717,2660.91,1
91718,2944.78,4
91719,2123.39,6
91720,4389.75,1
91721,8243.60,4
91722,3953.11,8
91723,5779.45,10
91724,2404.35,6
91725,8720.16,1
91726,2823.17,2
91727,3596.74,5
91728,6858.69,5
91729,6464.01,3
91730,4277.62,5
91731,1071.74,3
91732,4818.02,6
91733,2392.97,4
91734,5571.28,5
91735,8589.97,8
91736,7825.20,8
91737,7946.73,3
91738,8432.32,4
91739,1464.49,2
91740,6391.34,4
91741,9289.96,5
91742,2174.66,3
91743,1420.08,9
91744,7286.17,10
91745,3101.61,8
91746,4131.89,6
91747,9826.23,3
91748,1228.65,2
91749,9024.08,4
91750,8416.37,6
91751,7600.99,6
91752,8588.08,8
91753,9871.00,6
91754,1673.26,4
91755,6639.62,1
91756,8528.01,6
91757,7030.64,3
91758,4977.84,8
91759,2865.86,4
91760,2660.16,9
91761,5152.05,10
91762,4315.15,1
91763,1560.60,10
91764,7722.95,5
91765,7164.13,8
91766,8185.03,2
91767,1491.58,5
91768,3058.70,3
91769,7952.99,7
91770,9791.11,8
91771,5549.46,9
91772,7736.09,7
91773,2611.21,9
91774,3001.21,1
91775,2089.91,6
91776,9049.15,8
91777,3072.50,2
91778,5807.46,4
91779,2987.82,3
91780,8821.24,3
91781,5158.74,1
91782,2367.97,1
91783,1528.90,8
91784,6452.42,2
91785,6591.19,10
91786,4877.87,5
91787,5695.69,10
91788,7970.63,2
91789,5356.01,8
91790,9496.19,3
91791,149.01,3
91792,8482.10,3
91793,6964.31,3
91794,6345.93,6
91795,3262.60,4
91796,1363.66,10
91797,8610.13,2
91798,2208.22,8
91799,3937.82,7
91800,1299.01,4
91801,8004.70,8
91802,5947.51,5
91803,6606.87,5
91804,9833.98,10
91805,4753.82,1
91806,933.22,5
91807,1827.33,6
91808,1509.78,3
91809,2545.02,5
91810,5764.31,1
91811,4177.07,2
91812,5831.20,7
91813,1124.44,6
91814,4456.81,4
91815,8778.18,9
91816,5335.96,9
91817,8068.48,7
91818,9920.16,1
91819,2709.84,3
91820,2853.99,1
91821,1693.52,5
91822,26.98,9
91823,7814.47,2
91824,1680.16,3
91825,8096.88,6
91826,3871.77,6
91827,6957.91,6
91828,830.98,9
91829,7285.70,7
91830,6917.51,2
91831,6673.63,1
91832,3815.96,10
91833,5625.23,8
91834,7645.33,2
91835,5302.68,10
91836,3426.19,4
91837,4426.28,8
91838,5050.67,4
91839,7235.09,4
91840,6927.89,9
91841,7391.95,4
91842,5870.65,5
91843,665.12,1
91844,5745.39,7
91845,2856.32,1
91846,2780.65,4
91847,8392.00,10
91848,1228.37,2
91849,273.70,10
91850,9964.29,7
91851,8629.26,8
91852,3420.05,5
91853,4254.40,1
91854,439.34,7
91855,5530.03,2
91856,2877.83,1
91857,3593.83,10
91858,313.34,4
91859,7192.30,6
91860,6545.41,9
91861,7204.16,2
91862,8745.97,5
91863,2277.23,4
91864,7434.82,3
91865,3633.71,4
91866,8811.38,7
91867,5055.28,10
91868,4449.28,6
91869,5946.58,4
91870,3682.26,5
91871,2689.09,5
91872,3062.61,6
91873,9135.81,1
91874,4598.16,3
91875,7868.56,4
91876,9767.99,3
91877,2956.14,5
91878,1934.53,3
91879,4532.89,5
91880,3218.77,7
91881,9087.66,10
91882,8354.52,6
91883,4345.96,3
91884,2806.28,1
91885,7879.88,10
91886,3504.41,10
91887,6835.29,4
91888,1054.34,3
91889,6575.76,5
91890,3004.33,4
91891,6661.90,5
91892,9657.44,3
91893,7878.44,3
91894,589.72,2
91895,7357.29,9
91896,249.24,9
91897,4998.56,2
91898,1174.66,4
91899,2045.24,4
91900,60.52,4
91901,6908.16,5
91902,4336.99,10
91903,8160.70,8
91904,9510.27,2
91905,5427.41,10
91906,2266.06,8
91907,4984.25,8
91908,3470.92,4
91909,3983.26,4
91910,3567.32,10
91911,9930.03,5
91912,458.54,9
91913,6404.73,2
91914,4484.36,1
91915,1956.53,2
91916,4321.11,6
91917,2957.15,7
91918,2077.00,1
91919,8213.92,5
91920,1132.59,3
91921,9968.31,5
91922,9685.57,2
91923,3098.00,8
91924,9947.97,4
91925,8862.10,5
91926,3614.59,7
91927,7250.27,9
91928,9834.08,2
91929,190.95,4
91930,1385.44,2
91931,7725.08,5
91932,7163.33,7
91933,8346.00,10
91934,6135.88,9
91935,9538.98,10
91936,6542.28,9
91937,3024.33,2
91938,8785.31,3
91939,3124.09,2
91940,5944.17,2
91941,4245.67,3
91942,9438.44,8
91943,1826.45,10
91944,1624.25,3
91945,8736.29,3
91946,2165.66,6
91947,8521.86,6
91948,1219.29,1
91949,6835.46,3
91950,2777.21,6
91951,665.93,3
91952,4066.99,4
91953,730.65,1
91954,7499.15,1
91955,8651.76,3
91956,6228.72,3
91957,6790.33,3
91958,1562.71,5
91959,3217.64,3
91960,3958.34,10
91961,7038.38,9
91962,634.46,5
91963,3829.03,3
91964,3432.63,8
91965,7402.58,4
91966,4743.51,9
91967,1452.94,8
91968,6443.03,2
91969,3269.46,8
91970,3902.70,6
91971,5949.72,10
91972,1446.25,1
91973,6091.04,1
91974,6974.43,3
91975,426.38,1
91976,6880.56,9
91977,8314.32,5
91978,497.81,3
91979,2326.97,3
91980,8977.29,9
91981,7742.03,4
91982,2172.06,1
91983,3779.93,3
91984,9431.39,10
91985,6584.02,6
91986,4482.61,9
91987,1779.02,9
91988,9242.57,2
91989,4920.99,5
91990,7559.21,5
91991,2143.17,10
91992,3798.06,2
91993,3078.15,6
91994,6772.04,5
91995,9882.82,1
91996,840.29,6
91997,2493.92,9
91998,9799.78,6
91999,2593.84,1
92000,7347.79,1
92001,69.51,2
92002,9945.03,3
92003,2807.35,9
92004,3554.55,8
92005,6697.68,8
92006,7325.65,2
92007,9842.46,8
92008,2343.09,8
92009,6694.83,3
92010,7236.83,10
92011,1640.71,4
92012,68.68,6
92013,1198.19,6
92014,5457.19,7
92015,2305.39,6
92016,506.92,10
92017,5240.24,8
92018,3563.05,4
92019,1625.04,7
92020,7064.01,2
92021,5175.62,7
92022,3418.83,7
92023,8730.19,7
92024,9649.15,6
92025,410.88,5
92026,8927.20,5
92027,3213.40,1
92028,1680.46,4
92029,975.60,10
92030,4851.44,10
92031,3537.44,4
92032,9580.58,2
92033,373.55,6
92034,7063.24,8
92035,4362.51,10
92036,1815.73,8
92037,1365.58,1
92038,5922.87,6
92039,1543.00,10
92040,7041.30,5
92041,861.45,4
92042,4664.56,2
92043,5975.59,10
92044,1239.56,3
92045,8935.28,10
92046,7638.40,6
92047,5224.91,9
92048,1869.96,3
92049,6130.21,1
92050,9051.26,9
92051,4909.30,5
92052,2999.49,8
92053,2680.42,8
92054,1452.55,8
92055,198.84,7
92056,9140.37,4
92057,3054.07,2
92058,4626.86,5
92059,1458.75,5
92060,7094.97,7
92061,9308.77,8
92062,9783.80,3
92063,7066.25,4
92064,4492.05,3
92065,7151.45,2
92066,976.51,2
92067,734.78,9
92068,896.13,9
92069,9307.44,6
92070,5533.95,7
92071,299.29,7
92072,2381.42,2
92073,1828.90,1
92074,7957.77,8
92075,9847.51,3
92076,3283.87,9
92077,310.73,5
92078,7213.41,4
92079,7326.49,8
92080,9479.96,4
92081,4632.46,10
92082,5635.88,2
92083,5310.22,1
92084,5987.81,9
92085,2807.33,7
92086,8774.25,7
92087,3483.35,9
92088,7946.13,10
92089,6795.56,6
92090,9414.93,1
92091,7577.62,7
92092,8098.77,4
92093,5726.15,3
92094,5752.36,10
92095,991.82,10
92096,5797.43,8
92097,4872.50,7
92098,3216.49,5
92099,2132.61,8
92100,2232.14,1
92101,1939.67,10
92102,1820.46,8
92103,2632.83,1
92104,4109.30,7
92105,5746.52,9
92106,6057.29,3
92107,9035.51,2
92108,3318.86,3
92109,6224.08,7
92110,2353.41,5
92111,3275.80,3
92112,3267.35,7
92113,8801.62,4
92114,9877.56,3
92115,5349.94,5
92116,3500.55,8
92117,714.99,4
92118,4107.35,7
92119,4929.31,5
92120,2999.44,10
92121,1547.07,9
92122,8971.47,8
92123,7359.32,3
92124,9105.27,9
92125,5398.06,7
92126,2614.41,6
92127,3477.01,5
92128,3414.35,6
92129,7483.84,4
92130,3871.34,5
92131,1988.06,5
92132,8180.59,2
92133,3673.40,4
92134,1394.33,10
92135,7762.63,5
92136,6773.34,3
92137,7501.80,7
92138,5037.19,9
92139,9341.58,10
92140,9560.46,8
92141,5532.95,9
92142,9584.72,8
92143,4188.42,3
92144,2221.44,3
92145,8596.98,5
92146,4203.05,6
92147,779.11,5
92148,6942.41,4
92149,3389.78,7
92150,7091.45,10
92151,2490.94,8
92152,8204.80,5
92153,6197.72,9
92154,3731.81,6
92155,9433.44,8
92156,3951.73,5
92157,8098.45,7
92158,8860.73,8
92159,858.21,3
92160,9800.77,7
92161,8889.01,5
92162,6829.94,3
92163,2591.55,10
92164,8669.17,9
92165,5205.51,10
92166,2374.47,6
92167,1052.41,6
92168,687.34,2
92169,6823.87,10
92170,3973.87,2
92171,7850.39,9
92172,8598.65,2
92173,3969.10,4
92174,4970.46,6
92175,6702.16,9
92176,1978.33,2
92177,7610.98,3
92178,3399.38,2
92179,7461.64,5
92180,9551.63,6
92181,4186.82,1
92182,88.95,5
92183,428.33,8
92184,2651.04,9
92185,5967.54,5
92186,6005.73,7
92187,7779.66,2
92188,4424.69,3
92189,8370.89,6
92190,4047.18,10
92191,7967.65,9
92192,8792.86,5
92193,5926.48,4
92194,7526.00,5
92195,3226.65,6
92196,346.77,9
92197,9309.64,2
92198,7443.44,6
92199,9957.95,9
92200,1393.41,10
92201,6887.02,9
92202,3315.25,8
92203,6689.07,9
92204,5172.84,2
92205,5554.42,10
92206,7792.16,2
92207,4549.24,10
92208,4908.74,6
92209,7297.72,7
92210,3607.97,3
92211,759.45,5
92212,6800.39,4
92213,9871.02,3
92214,2491.72,10
92215,6504.72,4
92216,1324.28,6
92217,2260.97,10
92218,9596.57,1
92219,6737.51,2
92220,1285.32,5
92221,8194.60,4
92222,3726.39,9
92223,955.67,1
92224,6942.91,8
92225,3848.13,10
92226,3182.22,1
92227,804.83,10
92228,8233.92,4
92229,9127.19,5
92230,9404.09,6
92231,2474.28,1
92232,1624.86,9
92233,5414.25,5
92234,5749.89,9
92235,9286.98,6
92236,4447.33,3
92237,6516.95,1
92238,6731.44,8
92239,2628.64,9
92240,2705.96,9
92241,3701.51,3
92242,3818.83,5
92243,7417.26,8
92244,9295.17,5
92245,158.06,8
92246,7527.73,6
92247,1683.78,6
92248,8320.76,6
92249,5020.42,2
92250,1920.38,9
92251,8516.12,6
92252,7794.86,7
92253,2150.45,6
92254,6879.34,10
92255,2612.94,8
92256,7357.18,6
92257,4297.80,10
92258,5554.41,4
92259,3000.25,6
92260,9873.17,10
92261,8958.38,4
92262,9236.16,10
92263,8083.00,4
92264,5769.11,9
92265,8280.73,10
92266,9576.11,6
92267,9135.45,2
92268,6786.61,2
92269,1706.92,2
92270,8551.58,9
92271,3578.32,7
92272,1473.72,10
92273,6685.35,1
92274,9864.61,1
92275,9947.33,5
92276,8177.15,8
92277,9755.42,2
92278,1567.68,4
92279,2326.85,5
92280,2559.77,5
92281,7579.73,3
92282,8625.06,3
92283,3203.98,3
92284,5739.93,2
92285,5087.01,7
92286,5847.06,1
92287,192.77,6
92288,6033.82,4
92289,5789.79,4
92290,6175.63,2
92291,3884.49,9
92292,1979.45,3
92293,7553.22,3
92294,6652.97,1
92295,1199.53,4
92296,6830.55,6
92297,5617.36,1
92298,4571.17,7
92299,1047.58,3
92300,5030.82,2
92301,3512.73,10
92302,9279.24,4
92303,6847.49,9
92304,9314.06,9
92305,1659.45,10
92306,914.83,1
92307,3514.27,10
92308,3022.62,1
92309,2903.39,5
92310,5931.65,4
92311,4890.22,7
92312,5996.52,1
92313,4017.72,10
92314,709.49,5
92315,1278.73,9
92316,3958.01,6
92317,2286.52,7
92318,8762.23,9
92319,5733.35,6
92320,700.75,6
92321,6687.36,8
92322,4100.37,5
92323,2061.34,8
92324,9590.49,8
92325,3902.53,9
92326,3158.02,5
92327,7120.34,2
92328,5893.42,2
92329,414.27,2
92330,360.38,6
92331,4917.99,7
92332,4271.10,1
92333,3276.97,3
92334,7886.04,3
92335,268.91,7
92336,6415.27,7
92337,3809.77,9
92338,8469.95,7
92339,5319.74,8
92340,2243.36,9
92341,416.10,10
92342,1195.75,4
92343,3122.39,6
92344,4335.05,4
92345,9011.71,2
92346,4142.71,6
92347,8616.91,7
92348,9362.77,5
92349,2130.95,8
92350,4480.83,7
92351,8880.04,9
92352,2153.58,10
92353,681.28,2
92354,6148.62,2
92355,1301.57,7
92356,7717.21,10
92357,5528.98,5
92358,7601.68,2
92359,470.29,7
92360,4084.76,8
92361,9624.33,1
92362,7286.25,8
92363,1982.59,5
92364,4125.01,6
92365,5212.46,4
92366,2470.24,3
92367,4131.09,5
92368,7639.73,4
92369,4826.50,2
92370,7855.57,4
92371,6487.29,5
92372,5987.02,10
92373,9222.51,8
92374,3998.73,6
92375,7761.35,7
92376,241.08,1
92377,191.01,7
92378,1982.99,6
92379,4003.73,5
92380,469.48,3
92381,1267.96,3
92382,13.80,7
92383,2207.60,4
92384,8093.45,10
92385,4768.31,3
92386,9650.09,3
92387,3677.65,7
92388,5494.09,1
92389,9278.10,7
92390,4237.77,7
92391,6149.81,2
92392,7037.24,10
92393,7766.68,7
92394,9777.64,7
92395,3578.32,2
92396,3511.89,7
92397,2818.26,4
92398,8938.37,7
92399,7750.61,8
92400,7611.82,10
92401,2132.62,1
92402,2216.52,10
92403,6447.06,4
92404,1537.51,10
92405,4407.45,8
92406,6348.66,6
92407,8731.84,10
92408,9054.96,6
92409,2990.45,3
92410,8997.05,1
92411,9142.82,9
92412,3420.42,3
92413,2277.00,7
92414,458.66,8
92415,9042.49,2
92416,9464.96,4
92417,9729.76,8
92418,7688.29,10
92419,5198.60,8
92420,2829.59,9
92421,4609.28,7
92422,3280.25,9
92423,2782.23,7
92424,1852.09,8
92425,3030.22,3
92426,2218.88,4
92427,2402.95,6
92428,7928.28,2
92429,7795.67,5
92430,2186.84,3
92431,8544.38,4
92432,8305.82,6
92433,612.38,6
92434,9011.03,9
92435,9820.58,9
92436,1215.42,4
92437,3752.64,8
92438,7429.54,2
92439,9842.58,5
92440,7004.50,7
92441,8003.89,8
92442,8779.14,4
92443,1166.03,9
92444,510.23,9
92445,3835.22,6
92446,1431.16,7
92447,3785.13,8
92448,9294.03,4
92449,3109.95,3
92450,6844.71,3
92451,3944.66,4
92452,9556.51,5
92453,9386.79,6
92454,3959.83,7
92455,8661.03,1
92456,6561.94,2
92457,5877.15,7
92458,7318.94,1
92459,6274.85,8
92460,9223.29,7
92461,1464.23,3
92462,9783.64,10
92463,3601.88,10
92464,9133.78,4
92465,6839.81,8
92466,9004.87,8
92467,5805.53,1
92468,2778.38,9
92469,4777.66,2
92470,7907.96,2
92471,5983.60,3
92472,1917.93,3
92473,837.77,3
92474,3370.22,9
92475,7643.17,4
92476,1211.34,10
92477,3383.59,5
92478,3996.90,6
92479,4732.13,7
92480,4025.82,3
92481,4694.77,4
92482,7442.91,9
92483,702.14,7
92484,7082.39,5
92485,8170.81,1
92486,80.63,6
92487,197.07,8
92488,2093.80,6
92489,146.50,3
92490,6980.55,2
92491,4392.71,3
92492,7873.99,2
92493,8677.80,5
92494,8149.93,7
92495,3757.43,6
92496,9533.44,4
92497,5807.28,4
92498,7765.46,9
92499,60.51,4
92500,2321.46,7
92501,4281.02,7
92502,6739.73,4
92503,2823.45,7
92504,6436.72,10
92505,4464.55,3
92506,5377.05,4
92507,4091.76,4
92508,5699.33,1
92509,2292.83,6
92510,2103.01,10
92511,9398.60,8
92512,7362.61,9
92513,4490.17,10
92514,6292.74,6
92515,2098.12,4
92516,2539.94,6
92517,3008.42,10
92518,8076.80,10
92519,2865.92,9
92520,6731.84,5
92521,6657.59,4
92522,5669.32,6
92523,6095.34,3
92524,7760.83,4
92525,4240.51,4
92526,1241.69,7
92527,162.50,3
92528,4056.10,10
92529,153.96,2
92530,9656.08,8
92531,9089.80,10
92532,9677.55,9
92533,381.16,5
92534,476.52,4
92535,9006.49,7
92536,3728.49,4
92537,4076.31,6
92538,2591.41,2
92539,3986.86,8
92540,878.33,5
92541,3529.49,1
92542,2509.76,10
92543,2340.41,2
92544,6601.69,2
92545,3200.70,7
92546,1934.41,2
92547,6235.25,3
92548,5437.35,3
92549,6724.65,2
92550,7569.20,9
92551,4655.06,10
92552,3080.38,5
92553,9313.59,10
92554,6282.94,3
92555,2121.45,5
92556,3443.00,5
92557,1822.80,2
92558,1731.39,8
92559,3357.92,7
92560,9954.50,6
92561,1894.39,6
92562,4329.91,2
92563,7128.11,1
92564,6317.78,6
92565,7057.43,3
92566,5072.50,6
92567,850.16,10
92568,5699.95,1
92569,4438.20,2
92570,5109.17,5
92571,1270.75,9
92572,8906.44,10
92573,1821.92,2
92574,7222.21,9
92575,5476.42,8
92576,1473.25,10
92577,5207.99,9
92578,2382.64,8
92579,826.53,9
92580,6808.77,6
92581,8713.48,9
92582,4422.00,10
92583,2011.20,10
92584,7526.71,8
92585,3705.05,5
92586,8520.26,5
92587,8369.36,1
92588,9933.81,4
92589,5377.45,1
92590,4689.59,2
92591,4846.15,7
92592,7270.73,4
92593,6646.95,1
92594,5724.27,5
92595,5525.38,3
92596,5751.89,5
92597,1191.17,8
92598,191.00,8
92599,9542.25,8
92600,3709.72,3
92601,9742.01,9
92602,4949.46,5
92603,5362.76,5
92604,8221.06,5
92605,6326.31,5
92606,8421.84,5
92607,910.79,3
92608,5478.25,9
92609,4049.32,5
92610,5370.86,8
92611,3830.02,6
92612,864.62,6
92613,3228.82,3
92614,6299.32,1
92615,8287.49,8
92616,2204.02,4
92617,8213.35,8
92618,9750.47,6
92619,2156.84,9
92620,4976.13,8
92621,3055.56,4
92622,3766.61,3
92623,1163.60,8
92624,1424.13,10
92625,362.41,8
92626,3554.70,1
92627,4631.53,10
92628,6428.61,1
92629,2106.67,8
92630,6011.13,6
92631,838.12,2
92632,1781.27,4
92633,5959.64,4
92634,8173.81,2
92635,8669.01,1
92636,7064.34,6
92637,5792.70,10
92638,5898.22,1
92639,6255.20,9
92640,9726.35,4
92641,396.06,8
92642,1095.25,2
92643,6583.65,10
92644,9142.04,10
92645,175.59,2
92646,721.90,8
92647,4690.85,1
92648,9454.28,9
92649,7614.29,6
92650,8382.23,6
92651,980.81,1
92652,3817.74,1
92653,3622.61,4
92654,9874.16,6
92655,452.83,5
92656,8299.16,5
92657,8552.41,7
92658,7309.10,1
92659,8181.19,10
92660,7136.07,3
92661,3612.21,10
92662,2534.41,3
92663,7258.02,1
92664,2315.78,8
92665,5696.64,10
92666,9505.27,7
92667,6592.17,2
92668,9508.55,9
92669,6230.99,9
92670,6980.61,4
92671,2451.18,1
92672,9273.79,3
92673,2532.26,10
92674,7458.99,9
92675,9440.00,2
92676,7155.27,9
92677,8400.70,4
92678,5623.74,3
92679,3729.19,8
92680,8791.12,4
92681,9181.56,1
92682,9732.78,4
92683,3777.14,3
92684,6486.72,8
92685,5374.43,4
92686,2366.99,1
92687,1534.85,1
92688,1833.28,1
92689,8018.01,10
92690,2741.92,9
92691,178.54,9
92692,4902.20,7
92693,8541.06,2
92694,1391.44,3
92695,2784.35,4
92696,4305.07,2
92697,5545.70,5
92698,9447.59,10
92699,41.24,6
92700,3981.45,1
92701,1076.96,6
92702,8969.64,8
92703,4092.30,7
92704,1961.25,6
92705,9333.12,1
92706,7816.32,3
92707,9901.02,10
92708,3546.00,10
92709,1484.04,3
92710,2408.70,3
92711,5158.68,6
92712,6362.73,3
92713,1290.25,9
92714,4397.15,3
92715,4680.40,3
92716,7566.86,5
92717,7553.25,2
92718,2724.50,10
92719,5481.39,1
92720,4104.87,4
92721,1078.19,7
92722,868.25,5
92723,4282.02,7
92724,5395.07,6
92725,5792.53,3
92726,148.54,10
92727,58.88,1
92728,4044.43,8
92729,5940.23,4
92730,3904.34,5
92731,441.33,9
92732,4291.69,7
92733,3858.30,9
92734,4068.91,8
92735,2246.50,10
92736,9751.77,7
92737,5743.53,4
92738,1216.71,6
92739,3252.80,1
92740,1733.80,10
92741,6029.57,5
92742,1507.17,1
92743,4431.03,8
92744,6914.76,4
92745,4520.41,6
92746,9117.23,9
92747,9283.64,9
92748,8473.05,2
92749,4263.72,2
92750,732.42,6
92751,9687.15,4
92752,7921.11,8
92753,2298.36,5
92754,9457.97,3
92755,5689.08,6
92756,5823.35,1
92757,9872.94,10
92758,9114.34,7
92759,80.06,9
92760,8345.58,4
92761,3507.78,1
92762,6298.02,1
92763,7243.37,5
92764,3154.25,3
92765,3360.59,9
92766,6816.69,6
92767,9778.30,2
92768,2568.64,8
92769,756.56,6
92770,5149.00,5
92771,5700.40,1
92772,4066.52,8
92773,2456.26,6
92774,432.74,10
92775,3640.75,5
92776,8253.20,9
92777,5260.53,1
92778,150.94,2
92779,3398.16,9
92780,2226.66,8
92781,888.87,3
92782,3164.43,6
92783,4442.06,3
92784,1905.87,1
92785,7718.90,7
92786,7029.93,6
92787,5521.03,7
92788,336.66,5
92789,2936.68,9
92790,646.51,7
92791,4400.29,9
92792,249.50,6
92793,5923.65,8
92794,2189.26,4
92795,7933.94,10
92796,8215.74,10
92797,1293.36,2
92798,4017.47,1
92799,9171.11,4
92800,4633.28,10
92801,7891.99,9
92802,785.56,8
92803,2.51,8
92804,8470.64,6
92805,8289.15,8
92806,4338.77,2
92807,4972.43,6
92808,8207.25,8
92809,1811.06,7
92810,9141.38,10
92811,4313.24,1
92812,730.93,2
92813,3006.21,2
92814,4963.80,5
92815,2003.57,5
92816,8087.60,10
92817,6583.64,3
92818,9346.02,8
92819,7707.70,2
92820,7925.94,5
92821,9327.19,6
92822,958.29,1
92823,9823.14,2
92824,7239.36,6
92825,9264.33,2
92826,6395.93,3
92827,544.99,6
92828,579.86,7
92829,2456.06,3
92830,7173.71,2
92831,2849.49,9
92832,3303.14,5
92833,8174.86,1
92834,726.38,9
92835,3606.33,4
92836,7601.69,5
92837,3950.33,2
92838,9075.10,2
92839,6647.95,10
92840,4092.27,8
92841,2987.93,6
92842,1485.96,5
92843,4555.95,1
92844,4546.37,10
92845,7803.66,6
92846,2925.03,8
92847,8168.90,9
92848,1987.20,9
92849,5568.40,5
92850,8405.38,1
92851,8372.28,4
92852,2823.89,10
92853,2617.99,8
92854,4425.24,1
92855,5600.66,2
92856,1953.39,3
92857,7861.06,9
92858,2612.24,6
92859,8663.64,1
92860,5832.78,1
92861,7404.12,5
92862,7417.39,10
92863,6001.38,6
92864,409.56,9
92865,5613.90,7
92866,9243.25,6
92867,9282.25,10
92868,494.63,2
92869,1050.00,4
92870,6744.62,9
92871,1373.83,4
92872,4672.60,7
92873,9226.06,1
92874,7205.54,2
92875,8150.88,7
92876,5166.14,5
92877,7995.64,5
92878,1875.51,3
92879,6347.29,4
92880,5205.96,8
92881,5509.50,4
92882,3938.51,2
92883,7716.07,9
92884,7405.35,4
92885,5153.69,10
92886,391.81,3
92887,3130.63,5
92888,5397.79,1
92889,6653.34,6
92890,5527.98,7
92891,8941.91,8
92892,7568.52,9
92893,7614.92,4
92894,2941.68,8
92895,1900.42,1
92896,6095.72,10
92897,5180.13,3
92898,5023.91,10
92899,8258.63,10
92900,6714.24,9
92901,3177.47,1
92902,3760.00,7
92903,7288.42,8
92904,4624.50,3
92905,6182.91,6
92906,4313.56,1
92907,9379.95,9
92908,9791.44,4
92909,8239.03,3
92910,3357.14,10
92911,4132.32,2
92912,513.39,1
92913,632.28,9
92914,7401.40,9
92915,4403.22,10
92916,7587.65,2
92917,91.04,10
92918,2477.99,5
92919,8153.80,2
92920,2659.59,8
92921,6042.44,5
92922,5447.56,8
92923,1106.51,8
92924,3414.31,4
92925,3153.86,4
92926,8932.63,10
92927,9728.15,10
92928,5154.47,6
92929,3285.35,9
92930,6416.16,10
92931,5856.61,5
92932,3005.53,7
92933,9192.14,10
92934,1400.25,3
92935,1409.23,7
92936,1499.01,8
92937,841.93,1
92938,4685.21,8
92939,4042.11,2
92940,8606.92,2
92941,4049.21,8
92942,6807.97,6
92943,2374.10,6
92944,9435.17,2
92945,279.60,8
92946,8469.69,6
92947,2445.53,9
92948,731.04,5
92949,5939.87,1
92950,385.99,6
92951,5451.22,1
92952,1119.58,2
92953,9244.90,6
92954,5409.22,3
92955,468.61,5
92956,3556.05,8
92957,2840.33,4
92958,0.71,3
92959,4896.34,6
92960,5866.27,2
92961,760.61,6
92962,9171.99,9
92963,9624.84,2
92964,2444.10,2
92965,9014.56,5
92966,8867.39,4
92967,5580.12,9
92968,5184.88,2
92969,116.14,3
92970,2426.54,6
92971,3213.16,6
92972,4556.06,8
92973,3216.09,3
92974,3243.84,8
92975,6751.59,6
92976,2341.00,8
92977,3140.37,1
92978,4032.79,4
92979,587.18,5
92980,6039.08,3
92981,3604.20,1
92982,4206.81,4
92983,6041.43,2
92984,1165.17,9
92985,2146.07,2
92986,804.11,1
92987,2933.59,8
92988,1763.64,2
92989,6913.73,3
92990,5112.55,9
92991,1869.22,6
92992,1337.04,2
92993,8334.82,2
92994,6691.79,5
92995,9974.23,3
92996,6086.54,3
92997,1917.44,6
92998,8843.11,8
92999,4918.65,3
93000,9871.40,7
93001,1951.60,6
93002,4743.63,9
93003,9505.51,10
93004,5616.54,9
93005,9720.09,10
93006,1440.05,7
93007,1844.87,3
93008,1032.50,3
93009,3978.07,2
93010,9688.06,9
93011,4189.52,1
93012,7459.01,2
93013,5923.17,2
93014,1226.97,10
93015,6877.79,1
93016,9403.28,2
