id,value,risk
77658,3000.00,3
77659,1020.00,1
77660,0.00,9
77661,8500.00,5
77662,440.00,4
77663,4920.00,1
77664,920.00,2
77665,840.00,9
77666,8840.00,2
77667,5480.00,5
77668,4780.00,8
77669,6400.00,4
77670,8920.00,10
77671,6160.00,9
77672,6200.00,6
77673,3080.00,2
77674,4220.00,3
77675,8060.00,5
77676,5180.00,6
77677,8700.00,7
77678,6340.00,8
77679,1140.00,1
77680,1780.00,5
77681,2500.00,5
77682,5500.00,4
77683,6860.00,7
77684,9960.00,9
77685,4980.00,1
77686,5140.00,10
77687,1640.00,7
77688,2940.00,1
77689,7360.00,3
77690,5700.00,7
77691,7480.00,7
77692,8640.00,4
77693,2320.00,6
77694,3000.00,9
77695,5620.00,6
77696,4300.00,8
77697,9980.00,8
77698,2940.00,5
77699,1700.00,7
77700,2820.00,3
77701,740.00,8
77702,5060.00,6
77703,1680.00,6
77704,1560.00,8
77705,2040.00,2
77706,6660.00,6
77707,8500.00,10
77708,2060.00,8
77709,3180.00,3
77710,6340.00,2
77711,220.00,6
77712,9940.00,4
77713,4020.00,2
77714,5300.00,5
77715,6360.00,3
77716,2580.00,8
77717,9260.00,5
77718,7640.00,8
77719,6760.00,3
77720,9500.00,1
77721,8480.00,6
77722,6300.00,10
77723,5120.00,5
77724,7600.00,9
77725,8520.00,10
77726,1040.00,5
77727,9060.00,2
77728,2120.00,4
77729,7280.00,9
77730,6240.00,2
77731,6580.00,6
77732,4920.00,6
77733,6620.00,2
77734,2280.00,9
77735,6820.00,3
77736,5840.00,6
77737,5820.00,5
77738,2240.00,4
77739,8820.00,4
77740,4320.00,8
77741,4000.00,10
77742,8820.00,1
77743,2660.00,2
77744,960.00,8
77745,5660.00,5
77746,3620.00,6
77747,1600.00,1
77748,60.00,1
77749,3940.00,1
77750,9120.00,3
77751,5400.00,5
77752,1920.00,7
77753,5360.00,3
77754,800.00,4
77755,6780.00,5
77756,2720.00,9
77757,5680.00,1
77758,5980.00,10
77759,1700.00,10
77760,4040.00,5
77761,8160.00,6
77762,3540.00,4
77763,3900.00,10
77764,9860.00,4
77765,2580.00,1
77766,6360.00,6
77767,4800.00,9
77768,4840.00,9
77769,4840.00,4
77770,5600.00,2
77771,460.00,2
77772,3000.00,9
77773,2600.00,8
77774,1920.00,10
77775,9940.00,4
77776,6860.00,6
77777,2860.00,7
77778,8080.00,9
77779,9700.00,5
77780,5660.00,7
77781,9600.00,7
77782,1000.00,8
77783,5620.00,2
77784,5580.00,9
77785,3640.00,10
77786,4880.00,8
77787,9700.00,4
77788,3000.00,8
77789,5680.00,10
77790,3280.00,2
77791,980.00,5
77792,8660.00,1
77793,2960.00,3
77794,8520.00,1
77795,260.00,7
77796,4080.00,9
77797,3100.00,2
77798,8160.00,9
77799,5620.00,8
77800,6440.00,8
77801,7200.00,8
77802,5400.00,5
77803,620.00,10
77804,5800.00,5
77805,6520.00,6
77806,4960.00,3
77807,8940.00,6
77808,6600.00,2
77809,8660.00,5
77810,9780.00,2
77811,5320.00,10
77812,2820.00,5
77813,6440.00,4
77814,6420.00,4
77815,9760.00,9
77816,7160.00,2
77817,1560.00,5
77818,2540.00,9
77819,1600.00,2
77820,3620.00,3
77821,2560.00,7
77822,8600.00,4
77823,5480.00,6
77824,6260.00,6
77825,4420.00,10
77826,7500.00,7
77827,4640.00,9
77828,2700.00,3
77829,8980.00,1
77830,8980.00,1
77831,760.00,7
77832,6900.00,1
77833,9520.00,9
77834,2160.00,4
77835,7780.00,9
77836,3600.00,3
77837,9980.00,5
77838,5560.00,2
77839,6560.00,9
77840,3380.00,6
77841,8800.00,1
77842,8640.00,5
77843,2500.00,6
77844,5800.00,5
77845,280.00,9
77846,5380.00,1
77847,8680.00,9
77848,5160.00,8
77849,3160.00,1
77850,760.00,10
77851,2540.00,4
77852,40.00,1
77853,5580.00,9
77854,3640.00,8
77855,5680.00,2
77856,7360.00,8
77857,4640.00,4
77858,5140.00,9
77859,7040.00,6
77860,3640.00,4
77861,9840.00,3
77862,900.00,9
77863,40.00,4
77864,5820.00,5
77865,6420.00,3
77866,9440.00,9
77867,8580.00,1
77868,2940.00,5
77869,980.00,9
77870,6020.00,6
77871,5020.00,9
77872,6800.00,8
77873,1380.00,1
77874,7700.00,6
77875,6460.00,3
77876,2580.00,2
77877,8720.00,10
77878,3000.00,10
77879,7100.00,2
77880,6940.00,5
77881,480.00,1
77882,4320.00,3
77883,5140.00,5
77884,6700.00,8
77885,2280.00,1
77886,5280.00,6
77887,3400.00,9
77888,0.00,1
77889,4320.00,4
77890,7400.00,3
77891,2280.00,9
77892,7560.00,6
77893,1420.00,8
77894,2860.00,4
77895,4780.00,10
77896,8400.00,2
77897,8040.00,6
77898,9860.00,5
77899,0.00,5
77900,6540.00,1
77901,3060.00,5
77902,540.00,10
77903,9380.00,7
77904,7820.00,6
77905,6980.00,4
77906,3040.00,2
77907,2580.00,9
77908,8860.00,9
77909,320.00,5
77910,4220.00,10
77911,100.00,10
77912,6180.00,7
77913,7220.00,2
77914,9700.00,6
77915,1600.00,9
77916,3120.00,5
77917,9900.00,3
77918,8000.00,9
77919,7140.00,1
77920,7240.00,6
77921,8140.00,4
77922,5920.00,7
77923,7040.00,5
77924,2140.00,4
77925,6520.00,3
77926,5280.00,2
77927,8100.00,10
77928,320.00,5
77929,2480.00,7
77930,1180.00,5
77931,4640.00,3
77932,80.00,4
77933,1160.00,1
77934,5780.00,8
77935,7480.00,6
77936,9700.00,7
77937,3940.00,9
77938,7220.00,1
77939,2500.00,10
77940,8300.00,7
77941,60.00,5
77942,4580.00,5
77943,5940.00,2
77944,6300.00,4
77945,9460.00,1
77946,9860.00,7
77947,6860.00,1
77948,6860.00,7
77949,9040.00,1
77950,5620.00,4
77951,2160.00,3
77952,920.00,10
77953,8460.00,1
77954,6120.00,9
77955,6940.00,3
77956,9500.00,6
77957,20.00,7
77958,8000.00,1
77959,9460.00,5
77960,6440.00,2
77961,4060.00,9
77962,9960.00,3
77963,8520.00,3
77964,5900.00,3
77965,1200.00,9
77966,5400.00,1
77967,2020.00,1
77968,5920.00,3
77969,4160.00,2
77970,2740.00,1
77971,2240.00,10
77972,200.00,5
77973,3360.00,3
77974,3260.00,2
77975,9720.00,3
77976,5740.00,1
77977,9120.00,5
77978,9120.00,7
77979,4680.00,10
77980,5500.00,3
77981,8180.00,4
77982,780.00,7
77983,3280.00,9
77984,5440.00,3
77985,1160.00,3
77986,4880.00,1
77987,9040.00,4
77988,9680.00,1
77989,420.00,10
77990,5640.00,8
77991,3420.00,6
77992,5200.00,10
77993,7320.00,4
77994,9880.00,3
77995,8200.00,1
77996,5920.00,6
77997,780.00,5
77998,4780.00,4
77999,7500.00,9
78000,2760.00,5
78001,6960.00,5
78002,1580.00,9
78003,4300.00,3
78004,8920.00,5
78005,2800.00,9
78006,3400.00,10
78007,4200.00,4
78008,5360.00,8
78009,6180.00,8
78010,5320.00,9
78011,9940.00,10
78012,1300.00,8
78013,4800.00,3
78014,6320.00,7
78015,8340.00,9
78016,2800.00,6
78017,8960.00,4
78018,8060.00,6
78019,6020.00,2
78020,7000.00,2
78021,5460.00,10
78022,3900.00,1
78023,7640.00,10
78024,2960.00,6
78025,6280.00,6
78026,4460.00,7
78027,1780.00,5
78028,4420.00,6
78029,6880.00,1
78030,6880.00,8
78031,8700.00,5
78032,9060.00,2
78033,9880.00,8
78034,380.00,5
78035,4160.00,3
78036,3080.00,8
78037,3300.00,2
78038,8760.00,6
78039,6260.00,5
78040,4820.00,2
78041,5480.00,4
78042,1680.00,10
78043,4780.00,5
78044,6620.00,5
78045,5500.00,2
78046,120.00,5
78047,2760.00,8
78048,1640.00,6
78049,1900.00,3
78050,3620.00,5
78051,5040.00,1
78052,4320.00,1
78053,1380.00,8
78054,2680.00,10
78055,5180.00,10
78056,9760.00,10
78057,8160.00,5
78058,7720.00,9
78059,5620.00,1
78060,3220.00,10
78061,1320.00,5
78062,8880.00,8
78063,420.00,6
78064,3500.00,3
78065,4760.00,4
78066,6900.00,2
78067,420.00,7
78068,3340.00,7
78069,6020.00,1
78070,7160.00,6
78071,4880.00,9
78072,4220.00,2
78073,8020.00,6
78074,6980.00,10
78075,8920.00,1
78076,6500.00,3
78077,8260.00,2
78078,6600.00,6
78079,6460.00,10
78080,7560.00,9
78081,9700.00,8
78082,3360.00,5
78083,8380.00,3
78084,6360.00,5
78085,7000.00,9
78086,1380.00,5
78087,8820.00,3
78088,2360.00,6
78089,4100.00,10
78090,9560.00,6
78091,7260.00,1
78092,5620.00,5
78093,2180.00,6
78094,8720.00,4
78095,1820.00,5
78096,1300.00,5
78097,5280.00,6
78098,4980.00,6
78099,7200.00,7
78100,3120.00,1
78101,3600.00,2
78102,4960.00,8
78103,4360.00,1
78104,5180.00,9
78105,7000.00,9
78106,5520.00,7
78107,1060.00,4
78108,3540.00,2
78109,9020.00,5
78110,5260.00,9
78111,8820.00,4
78112,4480.00,10
78113,220.00,4
78114,440.00,10
78115,2560.00,2
78116,4820.00,4
78117,6860.00,1
78118,920.00,5
78119,5700.00,8
78120,2380.00,2
78121,1040.00,2
78122,3980.00,6
78123,8400.00,7
78124,2620.00,2
78125,7480.00,5
78126,720.00,8
78127,9480.00,7
78128,2220.00,2
78129,3360.00,4
78130,4940.00,9
78131,8060.00,4
78132,8520.00,1
78133,5120.00,7
78134,2820.00,6
78135,5280.00,10
78136,8700.00,10
78137,2540.00,1
78138,9580.00,9
78139,4880.00,9
78140,9320.00,5
78141,2300.00,2
78142,4680.00,8
78143,7340.00,7
78144,220.00,4
78145,5220.00,8
78146,8580.00,4
78147,3300.00,2
78148,1760.00,6
78149,3760.00,7
78150,6180.00,7
78151,8440.00,10
78152,1120.00,10
78153,2080.00,5
78154,2020.00,4
78155,8360.00,5
78156,8300.00,2
78157,3120.00,7
78158,9280.00,3
78159,1780.00,3
78160,5940.00,3
78161,2420.00,4
78162,5440.00,10
78163,1040.00,8
78164,9740.00,3
78165,1660.00,5
78166,5760.00,7
78167,7640.00,8
78168,9360.00,5
78169,40.00,8
78170,1380.00,3
78171,8860.00,3
78172,9860.00,3
78173,220.00,10
78174,7020.00,3
78175,6040.00,6
78176,7300.00,9
78177,9100.00,7
78178,3680.00,1
78179,4880.00,4
78180,4560.00,6
78181,9620.00,9
78182,60.00,6
78183,980.00,8
78184,8060.00,5
78185,6880.00,9
78186,3760.00,2
78187,6860.00,5
78188,880.00,9
78189,6620.00,4
78190,2860.00,10
78191,6500.00,8
78192,7100.00,2
78193,5920.00,7
78194,4360.00,6
78195,5620.00,4
78196,2520.00,4
78197,8240.00,5
78198,7260.00,3
78199,940.00,9
78200,5000.00,1
78201,9760.00,7
78202,6620.00,1
78203,2360.00,10
78204,8640.00,7
78205,8460.00,1
78206,4500.00,1
78207,6360.00,6
78208,2560.00,3
78209,1440.00,10
78210,8560.00,4
78211,9440.00,10
78212,3120.00,5
78213,1580.00,4
78214,9520.00,6
78215,4980.00,10
78216,7140.00,5
78217,6100.00,5
78218,5840.00,10
78219,2900.00,9
78220,360.00,4
78221,1020.00,4
78222,4900.00,8
78223,3940.00,4
78224,7220.00,9
78225,9700.00,4
78226,1020.00,2
78227,7460.00,2
78228,6400.00,1
78229,7580.00,1
78230,9900.00,8
78231,6940.00,8
78232,7140.00,2
78233,1860.00,6
78234,3420.00,1
78235,8180.00,9
78236,1820.00,2
78237,1620.00,9
78238,9940.00,3
78239,3640.00,2
78240,7380.00,2
78241,5080.00,4
78242,940.00,10
78243,9840.00,9
78244,900.00,5
78245,6420.00,9
78246,4960.00,10
78247,9500.00,3
78248,1000.00,4
78249,4380.00,4
78250,2840.00,7
78251,120.00,8
78252,2040.00,10
78253,420.00,10
78254,960.00,4
78255,6200.00,2
78256,5580.00,7
78257,4380.00,6
78258,5720.00,7
78259,1260.00,5
78260,6240.00,9
78261,4100.00,2
78262,9820.00,7
78263,7120.00,2
78264,6660.00,10
78265,5060.00,7
78266,6220.00,2
78267,1040.00,9
78268,1860.00,8
78269,7740.00,9
78270,2780.00,4
78271,3340.00,5
78272,8580.00,8
78273,8220.00,9
78274,440.00,2
78275,3080.00,10
78276,1860.00,1
78277,9580.00,8
78278,8200.00,9
78279,5640.00,1
78280,1780.00,6
78281,1540.00,6
78282,4500.00,1
78283,8260.00,6
78284,3900.00,2
78285,2720.00,4
78286,1880.00,6
78287,9020.00,6
78288,2180.00,6
78289,8800.00,4
78290,9500.00,2
78291,1300.00,10
78292,1500.00,9
78293,6900.00,1
78294,4960.00,3
78295,7020.00,6
78296,4200.00,4
78297,6880.00,3
78298,9800.00,6
78299,2140.00,10
78300,8520.00,10
78301,4800.00,10
78302,6200.00,3
78303,1520.00,4
78304,5960.00,8
78305,4060.00,3
78306,9960.00,2
78307,5460.00,7
78308,3580.00,4
78309,9880.00,8
78310,2700.00,5
78311,8540.00,7
78312,2720.00,8
78313,9540.00,1
78314,9840.00,4
78315,9140.00,10
78316,3380.00,5
78317,0.00,1
78318,8220.00,10
78319,8680.00,7
78320,4040.00,7
78321,1400.00,9
78322,4040.00,2
78323,9000.00,7
78324,2160.00,9
78325,3900.00,2
78326,9080.00,7
78327,5640.00,5
78328,9900.00,10
78329,6660.00,9
78330,4880.00,3
78331,8520.00,1
78332,3980.00,3
78333,2820.00,6
78334,3260.00,8
78335,1460.00,2
78336,3460.00,4
78337,9360.00,2
78338,1080.00,4
78339,2580.00,6
78340,2000.00,1
78341,2420.00,9
78342,4520.00,3
78343,8820.00,3
78344,4600.00,2
78345,9940.00,5
78346,900.00,10
78347,5680.00,1
78348,6180.00,5
78349,9480.00,8
78350,8500.00,9
78351,6540.00,9
78352,1120.00,1
78353,600.00,9
78354,7120.00,3
78355,6520.00,5
78356,2780.00,10
78357,7900.00,3
78358,6080.00,10
78359,4180.00,7
78360,920.00,3
78361,5060.00,1
78362,7780.00,10
78363,1880.00,6
78364,1580.00,5
78365,3520.00,8
78366,1320.00,6
78367,1280.00,2
78368,1960.00,6
78369,560.00,4
78370,9640.00,10
78371,1460.00,5
78372,5480.00,7
78373,8800.00,3
78374,9700.00,4
78375,580.00,10
78376,9000.00,1
78377,5160.00,1
78378,9440.00,2
78379,4320.00,3
78380,2040.00,9
78381,9300.00,5
78382,5060.00,5
78383,1900.00,5
78384,2420.00,7
78385,2400.00,1
78386,8940.00,3
78387,4800.00,9
78388,5460.00,4
78389,4840.00,5
78390,7020.00,6
78391,1820.00,2
78392,1060.00,4
78393,7360.00,1
78394,2900.00,7
78395,980.00,1
78396,680.00,6
78397,4140.00,5
78398,2200.00,10
78399,2600.00,5
78400,6720.00,2
78401,5860.00,1
78402,8600.00,3
78403,1180.00,3
78404,500.00,7
78405,6620.00,4
78406,20.00,1
78407,5580.00,5
78408,2120.00,10
78409,6460.00,8
78410,2220.00,10
78411,780.00,9
78412,4580.00,6
78413,9540.00,5
78414,6360.00,6
78415,5800.00,4
78416,3720.00,4
78417,4540.00,1
78418,2020.00,1
78419,5400.00,5
78420,9300.00,9
78421,1020.00,7
78422,540.00,10
78423,1620.00,9
78424,6520.00,9
78425,8020.00,8
78426,5280.00,6
78427,2560.00,3
78428,9940.00,7
78429,7220.00,5
78430,6320.00,4
78431,3560.00,8
78432,5620.00,4
78433,3940.00,5
78434,5080.00,1
78435,5160.00,7
78436,7520.00,5
78437,9580.00,8
78438,2420.00,8
78439,5720.00,5
78440,9520.00,6
78441,7880.00,2
78442,1340.00,4
78443,8000.00,2
78444,4340.00,1
78445,9160.00,2
78446,5160.00,2
78447,4860.00,3
78448,8460.00,2
78449,8180.00,9
78450,9140.00,1
78451,4060.00,3
78452,7100.00,1
78453,1500.00,7
78454,460.00,10
78455,2440.00,7
78456,7340.00,6
78457,8520.00,8
78458,7500.00,8
78459,5740.00,10
78460,9900.00,8
78461,9740.00,4
78462,8320.00,2
78463,9620.00,6
78464,7680.00,1
78465,2320.00,5
78466,7340.00,4
78467,5000.00,6
78468,1820.00,4
78469,4220.00,1
78470,4780.00,5
78471,7400.00,9
78472,8740.00,10
78473,2100.00,7
78474,340.00,3
78475,7340.00,10
78476,5880.00,9
78477,6580.00,3
78478,5000.00,2
78479,1640.00,1
78480,4160.00,4
78481,1040.00,9
78482,3020.00,2
78483,3340.00,1
78484,7040.00,2
78485,4400.00,5
78486,1760.00,5
78487,9580.00,9
78488,5380.00,2
78489,6900.00,7
78490,6180.00,3
78491,8940.00,7
78492,8980.00,2
78493,7600.00,7
78494,5220.00,5
78495,4760.00,1
78496,640.00,5
78497,2960.00,9
78498,3280.00,9
78499,3500.00,3
78500,2060.00,3
78501,9980.00,8
78502,7200.00,6
78503,6740.00,10
78504,9460.00,8
78505,100.00,6
78506,800.00,7
78507,7340.00,7
78508,5940.00,10
78509,6580.00,8
78510,4600.00,5
78511,9440.00,7
78512,8100.00,8
78513,1220.00,2
78514,4220.00,4
78515,5240.00,5
78516,3680.00,3
78517,560.00,2
78518,3560.00,2
78519,9580.00,7
78520,8800.00,7
78521,60.00,10
78522,9940.00,9
78523,8520.00,2
78524,520.00,4
78525,4880.00,1
78526,6560.00,5
78527,6380.00,2
78528,1980.00,10
78529,6700.00,7
78530,800.00,6
78531,2340.00,2
78532,3020.00,9
78533,5520.00,6
78534,2780.00,8
78535,160.00,9
78536,8400.00,9
78537,6840.00,6
78538,6080.00,2
78539,2280.00,3
78540,680.00,9
78541,9800.00,2
78542,3620.00,4
78543,9060.00,6
78544,7720.00,6
78545,4300.00,7
78546,6520.00,5
78547,3440.00,10
78548,9240.00,4
78549,7880.00,9
78550,1600.00,5
78551,5980.00,10
78552,8800.00,9
78553,9600.00,2
78554,1140.00,8
78555,740.00,7
78556,7740.00,3
78557,3740.00,4
78558,9520.00,2
78559,6800.00,5
78560,3420.00,2
78561,8680.00,10
78562,5700.00,5
78563,7600.00,9
78564,9180.00,5
78565,5200.00,3
78566,4100.00,9
78567,3220.00,5
78568,2360.00,1
78569,6480.00,3
78570,9940.00,7
78571,1580.00,8
78572,1820.00,3
78573,7440.00,10
78574,6240.00,5
78575,5280.00,5
78576,9900.00,10
78577,6960.00,4
78578,6840.00,4
78579,7860.00,1
78580,7960.00,10
78581,5100.00,3
78582,9740.00,10
78583,7020.00,10
78584,4580.00,6
78585,2060.00,1
78586,9940.00,8
78587,1300.00,2
78588,8200.00,9
78589,4200.00,5
78590,7580.00,10
78591,2440.00,3
78592,9540.00,5
78593,260.00,6
78594,1160.00,7
78595,4000.00,10
78596,2480.00,9
78597,280.00,5
78598,6680.00,5
78599,3520.00,5
78600,700.00,6
78601,120.00,3
78602,4380.00,6
78603,2040.00,10
78604,8360.00,5
78605,4800.00,6
78606,6300.00,1
78607,6520.00,3
78608,7200.00,10
78609,8360.00,8
78610,6500.00,9
78611,3620.00,8
78612,4720.00,4
78613,6260.00,8
78614,4840.00,7
78615,4200.00,4
78616,7820.00,4
78617,7460.00,9
78618,2940.00,6
78619,6560.00,9
78620,5560.00,3
78621,8240.00,5
78622,3320.00,7
78623,6240.00,8
78624,3540.00,4
78625,620.00,5
78626,4240.00,8
78627,4340.00,8
78628,2580.00,2
78629,5900.00,10
78630,5480.00,1
78631,8000.00,10
78632,8540.00,1
78633,1540.00,4
78634,8060.00,9
78635,9500.00,3
78636,2860.00,8
78637,4820.00,5
78638,8740.00,9
78639,9960.00,7
78640,0.00,1
78641,680.00,3
78642,2760.00,6
78643,1600.00,4
78644,1940.00,8
78645,8680.00,10
78646,7820.00,4
78647,2240.00,2
78648,600.00,9
78649,6440.00,9
78650,1440.00,9
78651,7100.00,6
78652,4740.00,6
78653,2020.00,2
78654,6080.00,1
78655,8460.00,7
78656,2860.00,7
78657,6680.00,6
78658,1700.00,6
78659,3260.00,8
78660,9660.00,7
78661,5940.00,8
78662,2560.00,10
78663,1320.00,3
78664,2020.00,10
78665,1700.00,3
78666,6780.00,7
78667,1000.00,9
78668,2900.00,8
78669,1260.00,7
78670,7260.00,3
78671,5860.00,2
78672,2340.00,7
78673,7440.00,7
78674,5060.00,7
78675,40.00,10
78676,2580.00,7
78677,4520.00,8
78678,3920.00,4
78679,1240.00,5
78680,6180.00,6
78681,6120.00,8
78682,4420.00,3
78683,5020.00,2
78684,9980.00,9
78685,3540.00,6
78686,7260.00,2
78687,9820.00,9
78688,9580.00,10
78689,7920.00,4
78690,3580.00,2
78691,8040.00,4
78692,8500.00,5
78693,4760.00,5
78694,340.00,1
78695,580.00,9
78696,9180.00,6
78697,6440.00,1
78698,8420.00,10
78699,860.00,8
78700,7040.00,4
78701,460.00,10
78702,1040.00,6
78703,3240.00,4
78704,6100.00,8
78705,60.00,1
78706,600.00,10
78707,5900.00,6
78708,4380.00,3
78709,3900.00,5
78710,3300.00,6
78711,2800.00,4
78712,2920.00,3
78713,8740.00,8
78714,9540.00,4
78715,7480.00,7
78716,7280.00,1
78717,7940.00,4
78718,9760.00,4
78719,6700.00,7
78720,180.00,3
78721,6760.00,8
78722,2720.00,6
78723,6680.00,5
78724,7360.00,7
78725,7460.00,8
78726,9280.00,8
78727,5320.00,5
78728,480.00,8
78729,8560.00,6
78730,160.00,6
78731,8360.00,7
78732,1300.00,4
78733,320.00,3
78734,4420.00,5
78735,9240.00,4
78736,520.00,2
78737,7300.00,3
78738,8100.00,8
78739,9500.00,7
78740,3260.00,7
78741,8620.00,6
78742,9820.00,9
78743,8020.00,2
78744,7900.00,4
78745,7400.00,7
78746,1360.00,2
78747,8040.00,6
78748,8660.00,6
78749,6800.00,9
78750,60.00,9
78751,3660.00,10
78752,4180.00,4
78753,2000.00,5
78754,3560.00,8
78755,1900.00,1
78756,5900.00,4
78757,3340.00,6
78758,7160.00,10
78759,2320.00,9
78760,1340.00,6
78761,5240.00,4
78762,6800.00,7
78763,7500.00,3
78764,3020.00,4
78765,4680.00,3
78766,6040.00,10
78767,7200.00,8
78768,4040.00,5
78769,6720.00,2
78770,1400.00,6
78771,1500.00,1
78772,6020.00,1
78773,2260.00,7
78774,5080.00,9
78775,6580.00,2
78776,9060.00,5
78777,4380.00,9
78778,1560.00,2
78779,3640.00,3
78780,8360.00,9
78781,3660.00,5
78782,5260.00,2
78783,1620.00,1
78784,300.00,3
78785,2820.00,7
78786,2800.00,10
78787,3560.00,6
78788,840.00,6
78789,7960.00,3
78790,2780.00,6
78791,5360.00,4
78792,5220.00,2
78793,1060.00,8
78794,3780.00,10
78795,3160.00,2
78796,5820.00,4
78797,4600.00,1
78798,3420.00,8
78799,7700.00,3
78800,760.00,8
78801,8100.00,2
78802,7160.00,8
78803,9380.00,2
78804,7400.00,1
78805,7320.00,8
78806,1560.00,9
78807,9860.00,7
78808,1860.00,8
78809,7800.00,5
78810,8140.00,6
78811,1540.00,8
78812,820.00,8
78813,2720.00,5
78814,6020.00,10
78815,600.00,5
78816,9240.00,9
78817,3500.00,10
78818,1880.00,5
78819,2100.00,4
78820,5960.00,8
78821,3940.00,3
78822,40.00,2
78823,9400.00,8
78824,7720.00,9
78825,5140.00,2
78826,7020.00,1
78827,460.00,3
78828,5520.00,4
78829,9240.00,9
78830,9740.00,10
78831,3520.00,7
78832,7080.00,3
78833,1100.00,5
78834,80.00,4
78835,9400.00,4
78836,9720.00,2
78837,3200.00,3
78838,3240.00,4
78839,4660.00,4
78840,1220.00,2
78841,6220.00,8
78842,6720.00,8
78843,8500.00,6
78844,1520.00,3
78845,900.00,7
78846,8320.00,7
78847,1040.00,7
78848,3360.00,10
78849,4000.00,8
78850,8900.00,5
78851,180.00,7
78852,3720.00,7
78853,2800.00,7
78854,1840.00,5
78855,9620.00,6
78856,9080.00,3
78857,8660.00,6
78858,7580.00,4
78859,3480.00,4
78860,7160.00,1
78861,7280.00,7
78862,6380.00,3
78863,5320.00,5
78864,3880.00,6
78865,8480.00,8
78866,8640.00,4
78867,5720.00,5
78868,3600.00,6
78869,500.00,5
78870,5340.00,6
78871,5520.00,10
78872,3560.00,7
78873,9840.00,4
78874,8860.00,9
78875,1040.00,7
78876,6780.00,10
78877,7780.00,2
78878,3060.00,4
78879,3980.00,8
78880,540.00,8
78881,9220.00,9
78882,3180.00,10
78883,1560.00,10
78884,6920.00,3
78885,7680.00,10
78886,8980.00,4
78887,3220.00,10
78888,8900.00,6
78889,4140.00,9
78890,5980.00,8
78891,8320.00,6
78892,5320.00,9
78893,6640.00,1
78894,2040.00,9
78895,8300.00,1
78896,5000.00,5
78897,5800.00,10
78898,9080.00,10
78899,4200.00,9
78900,6160.00,1
78901,1300.00,2
78902,9200.00,8
78903,9180.00,10
78904,7600.00,9
78905,7020.00,7
78906,8600.00,7
78907,4480.00,2
78908,7860.00,5
78909,2980.00,7
78910,1520.00,1
78911,6280.00,9
78912,9220.00,3
78913,1140.00,10
78914,7000.00,5
78915,2900.00,9
78916,6460.00,8
78917,8240.00,3
78918,7040.00,10
78919,4860.00,7
78920,6220.00,4
78921,8500.00,6
78922,5620.00,9
78923,9100.00,1
78924,3100.00,3
78925,3520.00,3
78926,2500.00,1
78927,5400.00,8
78928,40.00,4
78929,6760.00,5
78930,9080.00,9
78931,6400.00,8
78932,6860.00,8
78933,3400.00,10
78934,1560.00,7
78935,8980.00,8
78936,7420.00,10
78937,2980.00,5
78938,640.00,4
78939,1120.00,8
78940,1720.00,3
78941,9660.00,10
78942,3760.00,1
78943,2120.00,5
78944,480.00,9
78945,2520.00,5
78946,4180.00,2
78947,2880.00,5
78948,8980.00,9
78949,6320.00,4
78950,4360.00,1
78951,7000.00,6
78952,3680.00,1
78953,4000.00,9
78954,8640.00,1
78955,8880.00,8
78956,520.00,6
78957,520.00,1
78958,8800.00,8
78959,9820.00,6
78960,7940.00,6
78961,5760.00,9
78962,4560.00,9
78963,7220.00,6
78964,6320.00,8
78965,3880.00,7
78966,6020.00,10
78967,7420.00,9
78968,6280.00,10
78969,8520.00,1
78970,4180.00,8
78971,2720.00,5
78972,9980.00,8
78973,3220.00,9
78974,860.00,1
78975,8520.00,6
78976,6500.00,1
78977,520.00,9
78978,2160.00,5
78979,7680.00,2
78980,8040.00,10
78981,5620.00,3
78982,780.00,3
78983,6640.00,8
78984,6320.00,9
78985,3360.00,8
78986,3840.00,5
78987,4140.00,3
78988,3000.00,6
78989,5140.00,4
78990,7480.00,10
78991,2140.00,8
78992,9380.00,5
78993,7440.00,3
78994,2100.00,4
78995,6760.00,9
78996,2540.00,5
78997,7360.00,4
78998,1780.00,3
78999,4160.00,5
79000,7900.00,5
79001,7800.00,6
79002,1140.00,10
79003,4460.00,5
79004,2940.00,5
79005,3100.00,9
79006,3880.00,2
79007,940.00,3
79008,8000.00,1
79009,4920.00,8
79010,5180.00,3
79011,6280.00,1
79012,1380.00,6
79013,2660.00,7
79014,2680.00,5
79015,1960.00,4
79016,9980.00,6
79017,9200.00,8
79018,5400.00,3
79019,1140.00,10
79020,700.00,6
79021,6760.00,2
79022,900.00,6
79023,4040.00,7
79024,9040.00,6
79025,8020.00,5
79026,3680.00,1
79027,1540.00,1
79028,100.00,3
79029,4800.00,1
79030,7220.00,6
79031,9620.00,5
79032,7220.00,6
79033,1520.00,2
79034,5060.00,10
79035,7580.00,6
79036,8300.00,7
79037,7820.00,3
79038,9920.00,6
79039,5840.00,10
79040,2660.00,5
79041,360.00,4
79042,7400.00,4
79043,1920.00,6
79044,4620.00,8
79045,9480.00,1
79046,800.00,9
79047,1880.00,7
79048,5840.00,5
79049,2040.00,5
79050,4080.00,1
79051,5200.00,9
79052,5080.00,2
79053,3360.00,8
79054,4520.00,6
79055,2300.00,4
79056,5040.00,6
79057,1040.00,8
79058,1940.00,2
79059,8480.00,4
79060,660.00,8
79061,3820.00,9
79062,2680.00,9
79063,8120.00,5
79064,6460.00,7
79065,8040.00,2
79066,5500.00,8
79067,4540.00,4
79068,5960.00,9
79069,6460.00,7
