value1,value2,riskMin
4912.64,5912.64,2
3412.15,4412.15,3
1380.82,2380.82,9
7323.38,8323.38,4
4368.45,5368.45,8
8827.56,9827.56,8
3899.39,4899.39,5
1111.59,2111.59,7
2449.10,3449.10,4
2072.98,3072.98,1
2201.70,3201.70,7
3919.44,4919.44,5
2144.33,3144.33,5
1228.57,2228.57,9
868.17,1868.17,2
8623.07,9623.07,7
8436.17,9436.17,1
6921.32,7921.32,4
1814.96,2814.96,4
8983.24,9983.24,4
7233.44,8233.44,5
5967.21,6967.21,7
3287.24,4287.24,8
2694.60,3694.60,2
3641.23,4641.23,3
4850.97,5850.97,4
8662.94,9662.94,8
2801.96,3801.96,8
1778.58,2778.58,5
5590.67,6590.67,8
6678.66,7678.66,8
799.67,1799.67,8
7142.10,8142.10,10
7740.82,8740.82,1
4140.47,5140.47,5
1389.18,2389.18,8
5737.91,6737.91,10
3960.84,4960.84,10
1932.80,2932.80,6
7131.99,8131.99,2
1708.42,2708.42,10
2905.27,3905.27,8
7302.71,8302.71,4
1781.01,2781.01,10
165.66,1165.66,7
1412.97,2412.97,9
1572.90,2572.90,7
2254.25,3254.25,7
3217.46,4217.46,2
4616.66,5616.66,4
1958.18,2958.18,5
5306.88,6306.88,10
2406.69,3406.69,1
741.06,1741.06,3
2343.81,3343.81,8
405.95,1405.95,6
3754.88,4754.88,1
5883.54,6883.54,10
282.32,1282.32,5
2985.15,3985.15,4
447.35,1447.35,1
3897.77,4897.77,9
114.13,1114.13,4
4695.00,5695.00,3
8664.94,9664.94,9
5849.48,6849.48,4
7786.40,8786.40,2
8928.86,9928.86,1
3764.16,4764.16,8
5148.82,6148.82,5
3390.18,4390.18,8
8429.88,9429.88,10
647.81,1647.81,9
5951.34,6951.34,1
6646.20,7646.20,5
7226.06,8226.06,7
828.75,1828.75,6
8368.26,9368.26,1
4018.62,5018.62,7
1225.45,2225.45,5
1053.42,2053.42,9
7344.18,8344.18,6
1032.05,2032.05,4
7181.94,8181.94,7
964.00,1964.00,9
4201.08,5201.08,8
3901.86,4901.86,6
6234.97,7234.97,5
1791.68,2791.68,2
61.95,1061.95,7
2188.68,3188.68,4
3076.84,4076.84,5
5500.95,6500.95,9
5953.26,6953.26,2
5765.80,6765.80,2
4924.36,5924.36,2
3768.26,4768.26,8
7938.72,8938.72,8
4588.12,5588.12,5
1704.18,2704.18,5
5159.92,6159.92,2
4297.09,5297.09,4
2204.40,3204.40,3
8212.14,9212.14,4
463.00,1463.00,10
1464.47,2464.47,9
4523.29,5523.29,1
906.84,1906.84,5
1271.38,2271.38,6
5200.72,6200.72,1
8378.66,9378.66,5
4549.32,5549.32,5
195.03,1195.03,2
2492.96,3492.96,9
2022.18,3022.18,10
128.06,1128.06,5
2863.54,3863.54,9
1906.08,2906.08,9
7869.74,8869.74,9
608.27,1608.27,10
7763.87,8763.87,10
55.78,1055.78,5
2944.27,3944.27,9
7634.79,8634.79,7
4773.22,5773.22,2
6287.93,7287.93,9
2276.76,3276.76,2
5688.11,6688.11,4
5520.24,6520.24,5
3467.60,4467.60,5
3570.92,4570.92,4
1556.55,2556.55,6
4785.49,5785.49,7
2529.54,3529.54,8
3209.46,4209.46,2
726.27,1726.27,7
7503.27,8503.27,10
4431.79,5431.79,1
1920.32,2920.32,3
2212.07,3212.07,10
8374.69,9374.69,4
2746.54,3746.54,4
4354.05,5354.05,8
1932.12,2932.12,7
1082.64,2082.64,3
8974.05,9974.05,10
4405.51,5405.51,4
2368.91,3368.91,8
3905.76,4905.76,3
1980.87,2980.87,10
1287.86,2287.86,7
7527.90,8527.90,10
1564.37,2564.37,6
3743.38,4743.38,5
8310.22,9310.22,4
1097.65,2097.65,4
6159.55,7159.55,4
6870.10,7870.10,5
5684.04,6684.04,9
1896.03,2896.03,1
5458.78,6458.78,4
8525.39,9525.39,4
3882.53,4882.53,10
4742.79,5742.79,6
2769.55,3769.55,3
8275.42,9275.42,7
7482.24,8482.24,6
6588.82,7588.82,3
2566.60,3566.60,7
4712.60,5712.60,4
1640.39,2640.39,10
8236.54,9236.54,1
4599.75,5599.75,2
7222.39,8222.39,8
504.53,1504.53,10
6157.90,7157.90,1
716.29,1716.29,7
2969.13,3969.13,1
4745.53,5745.53,10
3529.42,4529.42,3
2254.54,3254.54,3
4674.01,5674.01,9
8867.72,9867.72,7
5604.89,6604.89,10
3881.10,4881.10,5
4414.57,5414.57,7
1034.06,2034.06,1
6303.43,7303.43,1
5791.38,6791.38,1
2914.27,3914.27,6
1384.33,2384.33,10
1444.04,2444.04,7
1518.53,2518.53,6
8332.09,9332.09,2
3491.82,4491.82,1
1368.64,2368.64,3
8305.76,9305.76,1
8672.70,9672.70,3
953.84,1953.84,8
6899.03,7899.03,6
4308.03,5308.03,6
4680.50,5680.50,7
2631.97,3631.97,6
4223.29,5223.29,10
7375.03,8375.03,10
567.19,1567.19,1
1724.17,2724.17,6
5632.72,6632.72,5
8014.32,9014.32,6
6557.97,7557.97,9
3369.51,4369.51,10
5180.44,6180.44,1
7384.22,8384.22,2
5981.91,6981.91,4
550.50,1550.50,2
5627.92,6627.92,7
4974.49,5974.49,6
5227.33,6227.33,4
4594.40,5594.40,7
5230.52,6230.52,1
2511.56,3511.56,7
6131.21,7131.21,6
1994.36,2994.36,7
1401.05,2401.05,3
8696.08,9696.08,8
6367.96,7367.96,7
2719.55,3719.55,3
4419.77,5419.77,8
7625.16,8625.16,5
8787.90,9787.90,4
4790.35,5790.35,4
5637.58,6637.58,9
6261.42,7261.42,6
4869.50,5869.50,8
6024.48,7024.48,7
4978.54,5978.54,7
1534.57,2534.57,9
975.52,1975.52,10
2361.36,3361.36,9
3589.16,4589.16,1
3660.27,4660.27,5
1724.96,2724.96,8
3627.69,4627.69,2
5731.24,6731.24,5
1952.37,2952.37,4
3839.34,4839.34,5
2585.13,3585.13,10
2167.22,3167.22,7
7818.35,8818.35,1
6418.27,7418.27,4
3402.47,4402.47,4
5461.40,6461.40,4
150.40,1150.40,6
1919.50,2919.50,7
1605.70,2605.70,5
3606.00,4606.00,9
2953.51,3953.51,8
4631.87,5631.87,3
7101.09,8101.09,7
2890.61,3890.61,4
8644.29,9644.29,8
8152.32,9152.32,2
3043.24,4043.24,9
8850.53,9850.53,2
7974.38,8974.38,6
5124.04,6124.04,9
1370.98,2370.98,7
5759.21,6759.21,6
1306.99,2306.99,5
1122.22,2122.22,9
8483.53,9483.53,1
4450.86,5450.86,10
1938.06,2938.06,1
7244.36,8244.36,10
8234.59,9234.59,1
6169.56,7169.56,5
5098.33,6098.33,4
2376.37,3376.37,8
2625.91,3625.91,1
1713.54,2713.54,2
1104.01,2104.01,7
5767.16,6767.16,6
2960.86,3960.86,3
4869.05,5869.05,2
2102.56,3102.56,5
6998.38,7998.38,10
1934.19,2934.19,9
2174.97,3174.97,5
860.25,1860.25,3
528.64,1528.64,3
7081.27,8081.27,9
5510.72,6510.72,5
4789.20,5789.20,5
114.71,1114.71,5
4069.27,5069.27,4
6118.41,7118.41,10
756.57,1756.57,1
7752.82,8752.82,7
597.79,1597.79,5
133.14,1133.14,5
3355.24,4355.24,1
4578.59,5578.59,7
3786.20,4786.20,9
5857.26,6857.26,6
3055.44,4055.44,5
7944.65,8944.65,6
8192.35,9192.35,7
5149.36,6149.36,9
7667.58,8667.58,10
741.68,1741.68,9
4349.71,5349.71,1
5852.30,6852.30,10
1607.64,2607.64,7
7815.21,8815.21,6
479.15,1479.15,8
3025.94,4025.94,6
2704.73,3704.73,10
6982.10,7982.10,7
6863.81,7863.81,7
1418.58,2418.58,3
473.12,1473.12,6
4885.22,5885.22,5
2041.15,3041.15,7
8568.85,9568.85,5
6495.11,7495.11,10
7510.21,8510.21,5
6219.88,7219.88,5
3810.46,4810.46,1
2541.21,3541.21,6
186.70,1186.70,6
7161.25,8161.25,3
6311.91,7311.91,4
6367.13,7367.13,10
2919.81,3919.81,4
7646.74,8646.74,4
848.57,1848.57,5
2455.72,3455.72,4
1851.60,2851.60,3
4796.01,5796.01,10
5926.20,6926.20,10
8861.80,9861.80,6
6992.35,7992.35,2
2092.61,3092.61,6
7972.96,8972.96,3
8421.04,9421.04,6
1337.37,2337.37,9
5446.66,6446.66,9
835.70,1835.70,3
6914.00,7914.00,1
3395.61,4395.61,9
7885.17,8885.17,6
5669.44,6669.44,9
3954.74,4954.74,4
4595.81,5595.81,9
1156.93,2156.93,9
334.70,1334.70,10
881.96,1881.96,1
6145.89,7145.89,3
7300.16,8300.16,7
6624.02,7624.02,3
2359.95,3359.95,5
2640.33,3640.33,4
5911.43,6911.43,1
7456.38,8456.38,1
2696.70,3696.70,6
6023.94,7023.94,4
4822.55,5822.55,4
3710.77,4710.77,3
7617.79,8617.79,4
7710.39,8710.39,10
6220.92,7220.92,1
3640.29,4640.29,5
5814.80,6814.80,3
549.95,1549.95,7
6006.13,7006.13,10
8013.45,9013.45,9
8545.52,9545.52,5
8568.47,9568.47,2
6662.21,7662.21,7
1887.53,2887.53,6
1787.17,2787.17,6
3631.70,4631.70,4
928.44,1928.44,3
3519.76,4519.76,3
430.17,1430.17,8
395.87,1395.87,6
5590.77,6590.77,8
6578.26,7578.26,2
6105.67,7105.67,9
1602.56,2602.56,2
8297.32,9297.32,3
5909.11,6909.11,5
7930.89,8930.89,7
5277.82,6277.82,4
5162.91,6162.91,10
8454.86,9454.86,10
556.28,1556.28,7
4062.21,5062.21,7
3293.79,4293.79,10
4980.85,5980.85,1
3844.44,4844.44,10
1386.57,2386.57,8
3192.14,4192.14,2
2447.23,3447.23,8
3594.20,4594.20,6
723.14,1723.14,5
5233.00,6233.00,10
4739.85,5739.85,2
2349.17,3349.17,3
3683.32,4683.32,2
7220.90,8220.90,2
2033.12,3033.12,7
1260.67,2260.67,9
3349.53,4349.53,2
3090.91,4090.91,9
4969.23,5969.23,6
3581.86,4581.86,1
7265.06,8265.06,2
3513.79,4513.79,2
1686.87,2686.87,7
8885.24,9885.24,4
2853.00,3853.00,6
6878.74,7878.74,8
6278.08,7278.08,7
2860.06,3860.06,1
6382.22,7382.22,10
472.57,1472.57,6
6673.92,7673.92,3
259.41,1259.41,6
680.75,1680.75,3
8750.67,9750.67,5
4112.20,5112.20,8
8538.92,9538.92,1
1645.92,2645.92,2
235.87,1235.87,3
3996.33,4996.33,3
5128.89,6128.89,3
2796.59,3796.59,2
8602.43,9602.43,6
6061.11,7061.11,7
8387.40,9387.40,7
2030.68,3030.68,8
5957.94,6957.94,6
7686.33,8686.33,2
6731.37,7731.37,1
1814.54,2814.54,6
1759.00,2759.00,6
982.87,1982.87,4
4482.88,5482.88,3
3959.05,4959.05,10
460.96,1460.96,3
4879.89,5879.89,10
5705.56,6705.56,10
5196.69,6196.69,6
3159.49,4159.49,4
5000.56,6000.56,6
6956.03,7956.03,4
3029.01,4029.01,1
8624.44,9624.44,5
7181.85,8181.85,7
1014.50,2014.50,9
4873.72,5873.72,4
1225.28,2225.28,10
7300.11,8300.11,2
2469.78,3469.78,2
3813.24,4813.24,5
8012.90,9012.90,10
7756.66,8756.66,1
3562.26,4562.26,5
2186.37,3186.37,3
5344.93,6344.93,6
7879.06,8879.06,6
7086.75,8086.75,1
621.12,1621.12,1
1849.44,2849.44,9
6345.52,7345.52,8
4938.14,5938.14,2
679.84,1679.84,6
2624.82,3624.82,7
2959.23,3959.23,7
6168.42,7168.42,3
7170.25,8170.25,6
8518.08,9518.08,2
6021.07,7021.07,7
8196.09,9196.09,3
5010.79,6010.79,9
4239.39,5239.39,5
683.42,1683.42,9
1157.86,2157.86,1
1763.40,2763.40,7
5321.55,6321.55,9
5944.87,6944.87,6
6769.29,7769.29,6
4047.88,5047.88,3
8367.86,9367.86,2
3967.48,4967.48,2
3524.09,4524.09,6
8810.05,9810.05,10
1234.14,2234.14,6
690.71,1690.71,3
8531.22,9531.22,5
3161.70,4161.70,6
3326.63,4326.63,9
8973.49,9973.49,5
7791.94,8791.94,4
8368.84,9368.84,8
7870.39,8870.39,3
1838.48,2838.48,10
7644.20,8644.20,8
8708.89,9708.89,9
1097.30,2097.30,3
4608.60,5608.60,7
445.54,1445.54,8
4817.50,5817.50,3
7840.85,8840.85,3
4528.52,5528.52,1
8185.22,9185.22,5
5817.70,6817.70,5
5009.69,6009.69,5
8735.98,9735.98,2
576.37,1576.37,6
8781.56,9781.56,4
5084.84,6084.84,3
8495.82,9495.82,7
8606.07,9606.07,5
3778.55,4778.55,4
867.73,1867.73,3
7410.67,8410.67,2
8448.78,9448.78,5
8071.18,9071.18,2
8658.11,9658.11,8
3775.72,4775.72,9
2871.03,3871.03,1
7633.16,8633.16,9
5303.20,6303.20,10
3422.40,4422.40,7
676.30,1676.30,3
8587.37,9587.37,9
6809.47,7809.47,9
1790.07,2790.07,1
2620.24,3620.24,3
2939.73,3939.73,9
7607.81,8607.81,8
5741.45,6741.45,9
8441.29,9441.29,9
4964.56,5964.56,9
2005.84,3005.84,6
3882.44,4882.44,9
5930.51,6930.51,10
2168.88,3168.88,1
3729.12,4729.12,7
7120.34,8120.34,9
1148.59,2148.59,10
4115.82,5115.82,1
8859.07,9859.07,3
7575.70,8575.70,5
2187.70,3187.70,10
3756.91,4756.91,4
1518.67,2518.67,1
2105.46,3105.46,8
5080.38,6080.38,4
840.26,1840.26,10
6670.55,7670.55,7
8872.68,9872.68,4
5245.85,6245.85,2
6507.25,7507.25,1
8693.21,9693.21,9
57.40,1057.40,10
5015.34,6015.34,10
2239.14,3239.14,3
6541.07,7541.07,4
6812.49,7812.49,3
428.30,1428.30,9
3790.47,4790.47,4
5310.33,6310.33,3
3467.00,4467.00,2
389.02,1389.02,7
6867.60,7867.60,9
693.63,1693.63,2
2230.33,3230.33,3
7024.65,8024.65,3
8845.16,9845.16,3
2869.64,3869.64,5
5886.84,6886.84,8
2405.60,3405.60,7
3323.66,4323.66,4
3825.79,4825.79,1
5247.72,6247.72,8
8754.42,9754.42,5
4428.82,5428.82,1
7428.83,8428.83,3
173.27,1173.27,9
5563.03,6563.03,4
3344.14,4344.14,1
7945.95,8945.95,5
8442.96,9442.96,7
205.12,1205.12,8
5107.37,6107.37,10
6371.09,7371.09,3
1454.31,2454.31,10
2323.79,3323.79,10
1439.02,2439.02,8
1254.21,2254.21,4
5918.23,6918.23,8
1506.51,2506.51,5
7606.31,8606.31,4
6676.12,7676.12,9
301.97,1301.97,2
5153.01,6153.01,4
6651.54,7651.54,8
6203.86,7203.86,1
1590.07,2590.07,6
1477.18,2477.18,6
4873.45,5873.45,3
8731.60,9731.60,9
1994.78,2994.78,6
2853.58,3853.58,5
4180.76,5180.76,1
1923.31,2923.31,10
2984.09,3984.09,4
5171.40,6171.40,4
3824.96,4824.96,9
8875.23,9875.23,10
4507.41,5507.41,10
6054.71,7054.71,10
346.22,1346.22,5
7691.21,8691.21,4
5612.62,6612.62,6
1165.72,2165.72,10
6161.24,7161.24,10
1979.61,2979.61,9
958.90,1958.90,5
1855.69,2855.69,3
4711.72,5711.72,5
5138.58,6138.58,5
655.62,1655.62,9
5054.50,6054.50,3
6147.89,7147.89,6
6483.00,7483.00,6
6689.46,7689.46,2
8991.39,9991.39,5
6115.35,7115.35,9
8302.41,9302.41,1
4150.46,5150.46,9
1472.10,2472.10,7
3859.79,4859.79,5
7328.49,8328.49,8
3918.14,4918.14,8
8468.19,9468.19,6
2877.76,3877.76,1
4573.76,5573.76,2
225.41,1225.41,8
1527.11,2527.11,8
7082.44,8082.44,7
1302.72,2302.72,3
59.57,1059.57,7
3421.80,4421.80,1
5578.62,6578.62,3
7971.28,8971.28,10
84.38,1084.38,5
7819.89,8819.89,10
8854.70,9854.70,1
8261.88,9261.88,10
2247.70,3247.70,3
8968.01,9968.01,3
3503.13,4503.13,4
1027.54,2027.54,1
8467.13,9467.13,9
1219.69,2219.69,5
7521.06,8521.06,10
6699.05,7699.05,9
6427.99,7427.99,4
8057.33,9057.33,9
2166.18,3166.18,3
900.55,1900.55,7
169.58,1169.58,2
7301.13,8301.13,2
3138.92,4138.92,8
2041.21,3041.21,7
4536.61,5536.61,4
4802.16,5802.16,2
3221.14,4221.14,3
6117.09,7117.09,2
5912.79,6912.79,3
782.47,1782.47,5
8157.73,9157.73,1
3967.52,4967.52,10
4786.47,5786.47,10
1421.94,2421.94,1
1553.36,2553.36,3
7616.87,8616.87,8
8397.20,9397.20,1
6468.93,7468.93,8
1451.90,2451.90,10
5912.83,6912.83,4
2924.13,3924.13,2
8847.31,9847.31,7
6445.51,7445.51,4
6498.24,7498.24,2
4770.23,5770.23,4
5084.28,6084.28,5
48.08,1048.08,9
760.96,1760.96,5
6510.71,7510.71,2
3138.50,4138.50,1
6382.48,7382.48,3
7066.15,8066.15,7
5970.68,6970.68,7
4972.82,5972.82,3
5240.12,6240.12,10
541.86,1541.86,7
5811.68,6811.68,2
5206.24,6206.24,4
5337.83,6337.83,2
4452.20,5452.20,4
4492.52,5492.52,10
6970.77,7970.77,9
2231.08,3231.08,6
8725.27,9725.27,10
4756.61,5756.61,4
1875.10,2875.10,3
6252.36,7252.36,2
7214.12,8214.12,1
6033.58,7033.58,5
8782.68,9782.68,1
5981.92,6981.92,10
2450.36,3450.36,10
649.61,1649.61,7
6099.88,7099.88,4
4876.69,5876.69,5
928.65,1928.65,3
6260.97,7260.97,4
1953.12,2953.12,1
7580.22,8580.22,10
2746.78,3746.78,6
4874.76,5874.76,7
4134.85,5134.85,4
205.95,1205.95,8
8866.88,9866.88,1
3535.78,4535.78,5
8997.47,9997.47,7
8169.61,9169.61,10
487.05,1487.05,6
747.89,1747.89,6
8663.41,9663.41,2
5383.84,6383.84,5
5385.01,6385.01,4
6893.51,7893.51,1
5448.35,6448.35,1
6302.32,7302.32,7
7463.62,8463.62,8
2917.21,3917.21,9
3322.99,4322.99,4
1196.42,2196.42,6
6676.37,7676.37,8
2874.47,3874.47,3
7484.85,8484.85,3
8491.83,9491.83,3
6605.87,7605.87,9
8309.99,9309.99,10
7705.06,8705.06,10
1113.03,2113.03,10
6011.76,7011.76,6
2940.17,3940.17,4
6442.24,7442.24,1
6751.73,7751.73,3
8943.35,9943.35,1
6560.80,7560.80,5
3774.59,4774.59,5
1262.46,2262.46,4
2545.52,3545.52,6
2196.96,3196.96,5
1847.75,2847.75,4
5009.20,6009.20,6
5480.82,6480.82,5
7139.29,8139.29,1
6736.30,7736.30,2
1756.72,2756.72,8
7183.65,8183.65,7
1977.29,2977.29,4
696.09,1696.09,2
2478.05,3478.05,10
3679.34,4679.34,6
6021.32,7021.32,1
2676.75,3676.75,5
4392.99,5392.99,8
8897.97,9897.97,3
4501.83,5501.83,8
6464.01,7464.01,8
4366.05,5366.05,1
3734.40,4734.40,7
1717.00,2717.00,1
7831.82,8831.82,8
4976.43,5976.43,7
226.69,1226.69,1
4362.32,5362.32,1
5868.27,6868.27,1
7675.26,8675.26,10
4308.10,5308.10,5
2782.64,3782.64,9
6068.58,7068.58,10
2311.85,3311.85,5
3527.22,4527.22,2
1925.23,2925.23,1
8595.15,9595.15,2
6331.45,7331.45,1
3806.95,4806.95,9
4601.03,5601.03,2
8128.04,9128.04,4
3311.98,4311.98,6
5840.61,6840.61,10
1960.75,2960.75,2
8171.71,9171.71,8
6450.24,7450.24,1
3699.99,4699.99,7
8215.06,9215.06,5
4352.88,5352.88,7
4663.00,5663.00,3
6990.02,7990.02,10
7848.94,8848.94,7
3810.43,4810.43,4
1212.24,2212.24,5
8744.30,9744.30,7
2344.92,3344.92,3
6018.72,7018.72,9
3075.16,4075.16,5
4766.90,5766.90,5
6607.09,7607.09,1
8438.55,9438.55,8
5578.68,6578.68,7
325.56,1325.56,4
7407.11,8407.11,2
6002.84,7002.84,6
3326.61,4326.61,2
5758.84,6758.84,7
6717.12,7717.12,5
5222.22,6222.22,3
8931.24,9931.24,1
4430.96,5430.96,8
4386.07,5386.07,9
4356.22,5356.22,5
8083.39,9083.39,5
7541.94,8541.94,3
6311.46,7311.46,4
4712.77,5712.77,2
4666.27,5666.27,6
1050.07,2050.07,2
2785.02,3785.02,6
5397.49,6397.49,10
4846.49,5846.49,10
4598.28,5598.28,9
8698.22,9698.22,6
4278.76,5278.76,5
1813.51,2813.51,10
3046.40,4046.40,4
2602.45,3602.45,4
217.05,1217.05,10
4338.63,5338.63,1
3425.41,4425.41,4
1473.54,2473.54,9
2742.14,3742.14,10
5883.28,6883.28,3
758.22,1758.22,5
2344.03,3344.03,6
5969.51,6969.51,6
6199.50,7199.50,5
7880.29,8880.29,2
2578.91,3578.91,10
7110.57,8110.57,3
5373.65,6373.65,5
8771.51,9771.51,1
4487.12,5487.12,10
7040.26,8040.26,1
2007.22,3007.22,2
7843.51,8843.51,8
5615.70,6615.70,10
3990.50,4990.50,10
7690.32,8690.32,1
3461.75,4461.75,2
8565.84,9565.84,10
6098.84,7098.84,7
7387.15,8387.15,10
1802.98,2802.98,6
7526.79,8526.79,5
2676.35,3676.35,3
7647.08,8647.08,6
3022.77,4022.77,5
8139.62,9139.62,4
4197.31,5197.31,6
4306.02,5306.02,2
6937.07,7937.07,3
5396.90,6396.90,2
4041.44,5041.44,7
1223.40,2223.40,9
7792.05,8792.05,5
3346.34,4346.34,1
1435.96,2435.96,8
3580.09,4580.09,8
2727.94,3727.94,3
3608.45,4608.45,9
204.67,1204.67,2
2858.35,3858.35,1
3741.40,4741.40,1
5523.64,6523.64,10
8301.98,9301.98,9
150.30,1150.30,4
5054.27,6054.27,1
2919.12,3919.12,2
514.45,1514.45,7
8256.20,9256.20,8
8030.13,9030.13,5
7507.90,8507.90,5
5588.09,6588.09,3
795.82,1795.82,2
5100.79,6100.79,6
199.73,1199.73,9
5677.47,6677.47,4
2469.32,3469.32,7
3514.89,4514.89,6
3689.96,4689.96,6
3818.94,4818.94,4
7668.90,8668.90,3
5277.83,6277.83,10
4588.13,5588.13,8
2864.77,3864.77,4
3907.46,4907.46,8
1076.50,2076.50,8
7720.40,8720.40,5
3352.23,4352.23,2
2340.15,3340.15,4
6670.02,7670.02,6
8674.80,9674.80,3
7351.39,8351.39,9
1900.34,2900.34,7
7558.11,8558.11,7
1914.12,2914.12,6
3779.52,4779.52,8
8942.11,9942.11,6
7326.56,8326.56,8
3040.09,4040.09,2
2687.84,3687.84,7
1511.60,2511.60,5
1012.97,2012.97,2
4905.23,5905.23,1
4928.41,5928.41,5
5492.85,6492.85,9
2968.69,3968.69,2
3010.89,4010.89,3
6563.24,7563.24,1
1467.23,2467.23,9
7831.54,8831.54,3
8947.79,9947.79,7
663.38,1663.38,10
5567.69,6567.69,9
1421.05,2421.05,9
896.04,1896.04,5
399.62,1399.62,5
3320.39,4320.39,1
2159.05,3159.05,3
8446.47,9446.47,3
2796.79,3796.79,9
5168.00,6168.00,1
7274.09,8274.09,3
8195.30,9195.30,10
6315.38,7315.38,2
2327.15,3327.15,5
1823.81,2823.81,5
6833.37,7833.37,4
1754.50,2754.50,9
3910.65,4910.65,4
1953.42,2953.42,3
1355.63,2355.63,2
6413.74,7413.74,9
8953.73,9953.73,4
4775.03,5775.03,10
783.51,1783.51,9
4192.35,5192.35,4
3529.42,4529.42,2
1509.98,2509.98,3
8571.43,9571.43,3
7387.43,8387.43,6
8476.28,9476.28,3
4776.01,5776.01,3
3980.65,4980.65,1
3530.34,4530.34,7
2142.02,3142.02,9
5050.87,6050.87,5
892.10,1892.10,10
186.68,1186.68,1
5767.48,6767.48,2
3814.27,4814.27,7
7209.27,8209.27,1
8360.50,9360.50,1
8791.76,9791.76,10
4806.48,5806.48,6
510.52,1510.52,8
970.19,1970.19,1
5092.32,6092.32,2
6374.96,7374.96,3
7455.12,8455.12,10
4892.45,5892.45,9
8422.33,9422.33,5
8372.99,9372.99,4
3560.08,4560.08,6
3752.01,4752.01,2
2556.33,3556.33,9
5376.90,6376.90,3
2948.28,3948.28,6
7027.48,8027.48,5
8687.66,9687.66,4
7682.25,8682.25,7
3045.98,4045.98,6
3067.92,4067.92,3
2764.70,3764.70,9
5193.00,6193.00,9
7676.90,8676.90,2
8297.42,9297.42,5
4835.07,5835.07,6
8732.57,9732.57,4
6677.92,7677.92,10
5614.76,6614.76,10
8259.62,9259.62,9
2767.41,3767.41,7
3838.79,4838.79,3
7768.91,8768.91,3
5331.44,6331.44,4
8063.88,9063.88,10
4356.71,5356.71,8
7165.16,8165.16,6
5405.50,6405.50,6
4401.42,5401.42,6
7979.64,8979.64,9
5096.55,6096.55,1
7925.70,8925.70,6
3379.86,4379.86,8
8896.40,9896.40,7
4127.09,5127.09,6
3588.16,4588.16,1
8308.36,9308.36,9
5193.26,6193.26,6
1210.29,2210.29,7
2459.80,3459.80,8
607.42,1607.42,8
4236.50,5236.50,5
3904.02,4904.02,5
4884.14,5884.14,4
7535.01,8535.01,2
7728.50,8728.50,9
6642.95,7642.95,4
951.71,1951.71,5
5040.00,6040.00,10
3915.35,4915.35,5
716.32,1716.32,8
739.95,1739.95,8
5312.58,6312.58,8
2661.20,3661.20,1
2242.83,3242.83,2
280.04,1280.04,6
7036.78,8036.78,8
8935.96,9935.96,7
2768.16,3768.16,1
8678.69,9678.69,2
1335.08,2335.08,1
2946.60,3946.60,5
4974.63,5974.63,7
1199.07,2199.07,2
2043.55,3043.55,3
6360.09,7360.09,9
586.42,1586.42,5
622.83,1622.83,9
1866.28,2866.28,1
7168.88,8168.88,2
688.42,1688.42,4
1406.18,2406.18,3
3463.81,4463.81,6
8013.76,9013.76,2
2019.57,3019.57,10
1086.78,2086.78,4
4948.20,5948.20,1
7648.90,8648.90,5
1132.16,2132.16,6
5970.66,6970.66,2
4140.00,5140.00,5
5579.26,6579.26,8
8763.97,9763.97,1
1251.94,2251.94,4
1325.34,2325.34,6
4259.90,5259.90,9
1097.17,2097.17,8
6613.51,7613.51,6
7905.13,8905.13,6
1084.03,2084.03,1
8384.05,9384.05,9
1789.16,2789.16,6
6008.06,7008.06,3
2333.06,3333.06,2
7419.49,8419.49,10
4102.10,5102.10,4
1833.92,2833.92,4
6375.82,7375.82,9
2609.83,3609.83,2
6240.09,7240.09,3
3677.07,4677.07,3
8410.91,9410.91,8
611.16,1611.16,5
8392.09,9392.09,7
8460.21,9460.21,4
596.44,1596.44,7
3231.79,4231.79,9
808.79,1808.79,8
2377.85,3377.85,4
6326.12,7326.12,10
4166.60,5166.60,7
8110.45,9110.45,10
2333.88,3333.88,5
2932.99,3932.99,3
8167.56,9167.56,6
2548.84,3548.84,5
1169.96,2169.96,9
5146.79,6146.79,7
8078.07,9078.07,8
1529.54,2529.54,6
8865.91,9865.91,10
2035.83,3035.83,6
6248.89,7248.89,2
1158.54,2158.54,3
1580.37,2580.37,7
4936.62,5936.62,7
4802.44,5802.44,9
1331.25,2331.25,7
1453.69,2453.69,7
4446.69,5446.69,2
4969.55,5969.55,2
4918.46,5918.46,6
5863.60,6863.60,5
8029.29,9029.29,10
2848.16,3848.16,9
5203.67,6203.67,1
2392.00,3392.00,1
5178.01,6178.01,3
2845.96,3845.96,4
6720.26,7720.26,10
3193.35,4193.35,4
4610.98,5610.98,8
7296.88,8296.88,7
2649.38,3649.38,1
5055.97,6055.97,5
8226.43,9226.43,5
7172.23,8172.23,7
5644.55,6644.55,8
5001.14,6001.14,2
843.64,1843.64,4
3938.31,4938.31,4
3315.42,4315.42,5
2292.77,3292.77,8
1288.54,2288.54,8
7800.05,8800.05,6
2148.47,3148.47,3
737.19,1737.19,9
5543.73,6543.73,8
8280.18,9280.18,8
3679.16,4679.16,8
8877.93,9877.93,4
7276.13,8276.13,10
5141.11,6141.11,9
3619.37,4619.37,8
3356.75,4356.75,9
5557.08,6557.08,1
8496.56,9496.56,8
42.57,1042.57,9
7279.34,8279.34,4
5401.11,6401.11,9
8875.79,9875.79,4
841.44,1841.44,2
5832.65,6832.65,6
