value1,value2,riskMin
4056.39,5056.39,3
6383.67,7383.67,6
3639.70,4639.70,9
1299.65,2299.65,7
8030.56,9030.56,10
2832.54,3832.54,4
1528.03,2528.03,4
2845.19,3845.19,6
284.24,1284.24,2
8206.85,9206.85,2
8944.90,9944.90,1
7348.06,8348.06,4
4018.94,5018.94,4
7611.65,8611.65,2
639.67,1639.67,10
6509.35,7509.35,2
8286.91,9286.91,7
4160.29,5160.29,3
7710.29,8710.29,10
707.33,1707.33,3
40.89,1040.89,8
5861.09,6861.09,7
2797.16,3797.16,2
8619.45,9619.45,1
8400.77,9400.77,2
4118.66,5118.66,4
2925.22,3925.22,5
2156.16,3156.16,6
276.85,1276.85,1
3059.01,4059.01,8
4153.56,5153.56,10
2401.30,3401.30,7
5280.92,6280.92,10
709.49,1709.49,7
7188.20,8188.20,1
1070.32,2070.32,6
4108.56,5108.56,6
359.98,1359.98,9
4764.11,5764.11,7
1873.23,2873.23,7
4125.07,5125.07,9
3682.77,4682.77,6
5048.44,6048.44,3
6735.26,7735.26,9
742.16,1742.16,10
2984.73,3984.73,4
6496.85,7496.85,7
948.38,1948.38,8
763.96,1763.96,10
2258.00,3258.00,1
8494.65,9494.65,8
4349.24,5349.24,3
5311.45,6311.45,8
5043.52,6043.52,6
5014.97,6014.97,6
628.21,1628.21,2
2228.19,3228.19,10
2944.39,3944.39,10
3258.68,4258.68,5
8935.49,9935.49,4
4223.76,5223.76,9
8451.42,9451.42,7
5428.84,6428.84,3
8367.35,9367.35,3
5043.22,6043.22,1
1459.63,2459.63,1
2110.76,3110.76,3
2472.75,3472.75,6
5949.99,6949.99,9
957.81,1957.81,3
6146.47,7146.47,9
5140.59,6140.59,6
3989.27,4989.27,10
7221.26,8221.26,9
5925.30,6925.30,2
6612.91,7612.91,7
7242.08,8242.08,9
4895.63,5895.63,7
6975.34,7975.34,2
661.12,1661.12,2
7392.15,8392.15,8
3452.16,4452.16,9
7992.96,8992.96,10
4383.16,5383.16,6
5887.55,6887.55,5
4057.61,5057.61,8
646.92,1646.92,6
5587.32,6587.32,9
2183.99,3183.99,10
3227.80,4227.80,10
1844.16,2844.16,2
3266.63,4266.63,8
4580.19,5580.19,5
3127.00,4127.00,9
6647.00,7647.00,4
4411.67,5411.67,1
4989.23,5989.23,1
8797.69,9797.69,6
5733.54,6733.54,5
6021.89,7021.89,7
3299.61,4299.61,1
7329.99,8329.99,6
7540.69,8540.69,9
4050.46,5050.46,5
7351.73,8351.73,1
3237.10,4237.10,6
1911.95,2911.95,8
4535.65,5535.65,8
8749.56,9749.56,5
3434.67,4434.67,5
5880.24,6880.24,4
5947.15,6947.15,6
6922.85,7922.85,5
1927.77,2927.77,9
8884.32,9884.32,8
3906.96,4906.96,9
8905.88,9905.88,10
5898.20,6898.20,2
2277.09,3277.09,1
5764.59,6764.59,3
7978.44,8978.44,2
8526.93,9526.93,8
16.27,1016.27,4
4832.62,5832.62,3
1569.64,2569.64,8
2859.58,3859.58,4
5306.51,6306.51,8
473.23,1473.23,7
8023.81,9023.81,3
4964.38,5964.38,7
5111.54,6111.54,9
2204.95,3204.95,4
6009.64,7009.64,7
5789.41,6789.41,3
6593.75,7593.75,7
8842.05,9842.05,5
4481.76,5481.76,5
2605.81,3605.81,5
7934.67,8934.67,4
642.07,1642.07,5
3310.45,4310.45,1
5941.11,6941.11,8
8705.06,9705.06,3
8.48,1008.48,4
1537.21,2537.21,8
7037.64,8037.64,3
8099.67,9099.67,10
1449.75,2449.75,10
6918.42,7918.42,7
299.98,1299.98,9
4335.22,5335.22,6
5940.84,6940.84,5
7135.20,8135.20,4
5965.36,6965.36,6
6285.43,7285.43,6
6260.29,7260.29,1
6097.47,7097.47,10
1496.78,2496.78,9
1744.93,2744.93,10
1213.50,2213.50,1
2895.58,3895.58,9
4471.66,5471.66,2
1372.46,2372.46,5
4310.44,5310.44,2
7570.39,8570.39,7
8141.79,9141.79,1
8457.23,9457.23,6
4590.08,5590.08,8
7317.99,8317.99,10
1354.77,2354.77,10
6823.16,7823.16,2
5004.26,6004.26,5
6528.05,7528.05,1
5243.59,6243.59,4
6871.52,7871.52,10
6453.92,7453.92,3
5104.77,6104.77,7
2459.35,3459.35,8
6448.85,7448.85,7
4060.66,5060.66,4
4440.55,5440.55,4
8803.13,9803.13,5
3696.87,4696.87,2
3137.88,4137.88,5
5727.51,6727.51,6
8823.81,9823.81,10
622.17,1622.17,3
5167.07,6167.07,1
5698.44,6698.44,7
319.52,1319.52,2
2943.17,3943.17,9
4686.80,5686.80,4
4504.41,5504.41,5
2097.49,3097.49,1
6001.97,7001.97,1
4651.79,5651.79,8
6051.00,7051.00,6
8808.02,9808.02,3
4639.50,5639.50,8
5536.32,6536.32,4
3440.80,4440.80,1
7030.15,8030.15,5
940.52,1940.52,1
3246.92,4246.92,6
90.82,1090.82,2
6013.88,7013.88,10
4473.34,5473.34,5
1010.50,2010.50,9
3914.76,4914.76,9
7902.99,8902.99,8
3939.05,4939.05,6
6542.26,7542.26,10
659.48,1659.48,8
6807.22,7807.22,7
3162.53,4162.53,1
7428.61,8428.61,9
7962.03,8962.03,7
2557.38,3557.38,4
4807.80,5807.80,7
1227.40,2227.40,6
7019.47,8019.47,2
3264.97,4264.97,9
3583.72,4583.72,8
5967.75,6967.75,6
1431.47,2431.47,5
3181.53,4181.53,10
2570.31,3570.31,10
2685.46,3685.46,8
5950.41,6950.41,9
5684.74,6684.74,4
4486.75,5486.75,4
5253.10,6253.10,9
642.54,1642.54,5
2239.58,3239.58,8
5629.58,6629.58,5
1936.02,2936.02,7
8585.23,9585.23,6
5733.87,6733.87,8
2023.85,3023.85,9
5941.83,6941.83,8
2380.10,3380.10,1
4869.66,5869.66,5
3284.67,4284.67,3
4328.41,5328.41,6
4802.69,5802.69,6
6113.43,7113.43,4
2315.61,3315.61,2
1329.02,2329.02,4
3110.29,4110.29,2
5738.68,6738.68,3
2351.47,3351.47,3
7758.63,8758.63,1
6337.61,7337.61,2
512.64,1512.64,2
2862.70,3862.70,3
1235.66,2235.66,7
4192.10,5192.10,7
5721.47,6721.47,1
4400.40,5400.40,7
1523.65,2523.65,1
5458.38,6458.38,1
8243.13,9243.13,9
6792.92,7792.92,9
7138.89,8138.89,1
4595.29,5595.29,2
2870.66,3870.66,2
6975.77,7975.77,1
5236.93,6236.93,7
3093.70,4093.70,9
6775.87,7775.87,9
4707.58,5707.58,1
2673.62,3673.62,6
5213.94,6213.94,5
960.80,1960.80,2
8108.56,9108.56,3
8506.72,9506.72,6
7666.59,8666.59,8
5455.06,6455.06,7
7259.39,8259.39,7
4272.28,5272.28,10
287.88,1287.88,4
7426.66,8426.66,3
473.70,1473.70,7
1326.42,2326.42,10
613.05,1613.05,5
7933.85,8933.85,2
7555.96,8555.96,5
5816.05,6816.05,2
711.14,1711.14,5
1770.29,2770.29,6
5677.27,6677.27,4
4341.45,5341.45,4
626.74,1626.74,9
1366.08,2366.08,1
6038.60,7038.60,4
4745.93,5745.93,7
6116.40,7116.40,3
8485.18,9485.18,7
5386.22,6386.22,10
8342.19,9342.19,5
5077.82,6077.82,4
1096.20,2096.20,10
5635.68,6635.68,8
126.15,1126.15,8
3578.93,4578.93,10
3238.21,4238.21,3
2334.72,3334.72,7
4485.52,5485.52,4
3805.37,4805.37,8
2516.26,3516.26,9
732.77,1732.77,1
3664.92,4664.92,1
7581.22,8581.22,7
1461.29,2461.29,8
4656.23,5656.23,7
2869.78,3869.78,8
7577.38,8577.38,3
4904.42,5904.42,5
7838.90,8838.90,6
679.16,1679.16,1
3521.13,4521.13,4
2634.19,3634.19,8
1498.97,2498.97,2
6178.58,7178.58,9
1950.82,2950.82,2
4423.59,5423.59,2
1758.78,2758.78,2
6439.85,7439.85,2
531.56,1531.56,2
2389.18,3389.18,9
5485.42,6485.42,6
3168.68,4168.68,3
8046.58,9046.58,4
4042.00,5042.00,6
2605.34,3605.34,5
2253.77,3253.77,8
5709.19,6709.19,6
4134.98,5134.98,2
5272.38,6272.38,3
2805.31,3805.31,4
5879.92,6879.92,5
8939.11,9939.11,3
3105.04,4105.04,1
24.89,1024.89,5
5022.05,6022.05,9
5183.95,6183.95,2
258.37,1258.37,3
6845.50,7845.50,4
356.94,1356.94,7
8980.68,9980.68,10
2360.34,3360.34,7
895.42,1895.42,10
4182.94,5182.94,10
2371.33,3371.33,5
368.82,1368.82,1
3635.66,4635.66,7
4860.95,5860.95,6
5086.45,6086.45,1
6539.51,7539.51,6
891.34,1891.34,2
7635.61,8635.61,4
5878.78,6878.78,10
1827.23,2827.23,4
824.43,1824.43,4
509.90,1509.90,3
6771.42,7771.42,8
7863.03,8863.03,1
5291.49,6291.49,8
8504.82,9504.82,1
2417.05,3417.05,3
8891.44,9891.44,2
6594.82,7594.82,2
1667.01,2667.01,3
818.93,1818.93,6
3749.48,4749.48,2
8701.84,9701.84,4
5909.48,6909.48,3
4083.67,5083.67,5
8699.66,9699.66,9
5892.21,6892.21,4
4131.42,5131.42,1
3938.75,4938.75,8
5070.26,6070.26,8
7548.10,8548.10,4
1429.28,2429.28,8
1091.38,2091.38,1
6629.11,7629.11,9
8965.00,9965.00,3
8624.18,9624.18,9
6378.22,7378.22,7
3143.50,4143.50,5
2899.84,3899.84,8
6750.97,7750.97,8
2161.74,3161.74,10
923.24,1923.24,9
3344.90,4344.90,7
4717.18,5717.18,5
4786.99,5786.99,2
1371.68,2371.68,7
2208.52,3208.52,9
4599.18,5599.18,2
695.71,1695.71,10
8789.40,9789.40,8
8171.58,9171.58,10
2228.50,3228.50,9
7187.89,8187.89,4
1295.92,2295.92,10
4679.28,5679.28,8
3979.83,4979.83,2
6869.13,7869.13,9
6709.04,7709.04,7
7513.96,8513.96,3
8327.47,9327.47,1
4677.07,5677.07,6
2301.40,3301.40,6
602.85,1602.85,5
8530.70,9530.70,7
2555.83,3555.83,10
4336.18,5336.18,3
1055.90,2055.90,3
7156.14,8156.14,2
2465.50,3465.50,2
8264.60,9264.60,8
4049.30,5049.30,7
7383.77,8383.77,2
4454.87,5454.87,10
3087.64,4087.64,5
1198.81,2198.81,6
681.13,1681.13,7
8082.35,9082.35,5
3081.80,4081.80,6
7868.94,8868.94,7
2398.73,3398.73,6
1990.74,2990.74,5
7349.64,8349.64,7
1286.96,2286.96,4
5740.85,6740.85,9
7986.94,8986.94,8
4262.14,5262.14,4
3958.83,4958.83,9
8924.03,9924.03,1
8466.40,9466.40,2
1140.31,2140.31,5
2283.31,3283.31,4
4847.64,5847.64,2
2482.26,3482.26,8
8604.83,9604.83,9
4234.36,5234.36,1
8384.28,9384.28,7
8579.08,9579.08,6
1076.91,2076.91,9
6814.52,7814.52,6
1243.06,2243.06,2
4686.43,5686.43,5
4411.19,5411.19,2
3695.90,4695.90,2
7977.56,8977.56,10
2757.21,3757.21,6
2598.43,3598.43,2
1063.50,2063.50,10
986.68,1986.68,1
1402.20,2402.20,10
7706.43,8706.43,5
1399.26,2399.26,10
595.63,1595.63,4
844.41,1844.41,10
2591.10,3591.10,9
4515.82,5515.82,6
7484.67,8484.67,3
6025.94,7025.94,5
5564.25,6564.25,5
7026.51,8026.51,8
3752.67,4752.67,2
442.49,1442.49,3
2854.11,3854.11,9
5063.91,6063.91,1
3834.31,4834.31,9
2158.26,3158.26,7
839.37,1839.37,5
4109.99,5109.99,3
4825.08,5825.08,7
5730.28,6730.28,8
1226.68,2226.68,4
2438.28,3438.28,5
673.92,1673.92,1
5317.52,6317.52,8
5418.49,6418.49,2
7787.89,8787.89,1
264.74,1264.74,5
798.92,1798.92,5
1675.02,2675.02,10
7369.82,8369.82,2
1885.03,2885.03,3
3115.60,4115.60,4
2500.08,3500.08,6
6263.20,7263.20,1
2652.87,3652.87,4
486.28,1486.28,10
3209.43,4209.43,10
1290.64,2290.64,3
6494.47,7494.47,4
7432.14,8432.14,5
7405.94,8405.94,6
6901.05,7901.05,6
8508.79,9508.79,3
6354.73,7354.73,10
3166.24,4166.24,1
2752.73,3752.73,9
4468.91,5468.91,6
2518.69,3518.69,4
5014.96,6014.96,1
130.51,1130.51,5
3660.09,4660.09,4
2836.07,3836.07,6
3148.59,4148.59,2
8084.72,9084.72,4
2782.83,3782.83,3
578.74,1578.74,3
8089.74,9089.74,9
17.38,1017.38,10
5715.63,6715.63,10
3666.07,4666.07,2
6772.32,7772.32,5
7116.56,8116.56,4
4172.97,5172.97,2
2202.47,3202.47,7
541.51,1541.51,7
6543.31,7543.31,2
3762.20,4762.20,2
6548.68,7548.68,3
2309.47,3309.47,6
8080.23,9080.23,9
4368.59,5368.59,7
5086.90,6086.90,5
2046.61,3046.61,8
3264.23,4264.23,2
2828.24,3828.24,7
2525.85,3525.85,9
2362.36,3362.36,7
2041.69,3041.69,3
6306.20,7306.20,9
5742.55,6742.55,8
7389.93,8389.93,6
1127.77,2127.77,7
8924.97,9924.97,8
6783.91,7783.91,2
6834.27,7834.27,5
2435.01,3435.01,6
5901.42,6901.42,4
5376.92,6376.92,9
5466.33,6466.33,9
6804.22,7804.22,9
4585.19,5585.19,7
5601.10,6601.10,6
2691.13,3691.13,10
7454.40,8454.40,1
357.20,1357.20,5
2853.44,3853.44,2
4020.46,5020.46,7
929.75,1929.75,3
8774.56,9774.56,1
1833.12,2833.12,1
4329.20,5329.20,1
5212.91,6212.91,4
739.24,1739.24,6
5550.74,6550.74,3
2948.45,3948.45,10
173.25,1173.25,1
8847.74,9847.74,9
7744.89,8744.89,7
4779.19,5779.19,1
1698.90,2698.90,9
2643.80,3643.80,8
6093.18,7093.18,6
322.14,1322.14,9
2019.51,3019.51,7
2863.35,3863.35,1
4126.39,5126.39,4
485.91,1485.91,5
3651.88,4651.88,4
8221.60,9221.60,3
1287.40,2287.40,1
3226.82,4226.82,5
8611.87,9611.87,5
5057.38,6057.38,3
479.11,1479.11,3
8005.03,9005.03,4
4539.38,5539.38,8
4603.92,5603.92,2
1182.96,2182.96,5
1028.25,2028.25,8
916.08,1916.08,3
4603.34,5603.34,4
5627.29,6627.29,8
1655.02,2655.02,3
4844.28,5844.28,5
7902.73,8902.73,1
4976.61,5976.61,10
4802.42,5802.42,5
855.12,1855.12,7
5960.57,6960.57,9
4393.87,5393.87,10
2952.06,3952.06,7
1869.41,2869.41,4
5426.74,6426.74,6
7500.52,8500.52,9
5374.07,6374.07,7
1921.09,2921.09,5
4128.84,5128.84,2
6986.15,7986.15,6
2539.88,3539.88,2
6232.15,7232.15,3
5568.25,6568.25,3
2273.95,3273.95,9
7714.86,8714.86,9
8095.33,9095.33,9
4987.24,5987.24,3
1459.96,2459.96,8
303.62,1303.62,5
5155.96,6155.96,5
3973.54,4973.54,3
6555.65,7555.65,10
352.32,1352.32,4
4701.99,5701.99,8
8600.11,9600.11,6
6073.08,7073.08,10
4428.51,5428.51,6
8569.45,9569.45,9
8109.85,9109.85,5
8511.46,9511.46,8
2933.13,3933.13,2
4083.11,5083.11,6
5919.99,6919.99,3
1500.24,2500.24,10
328.82,1328.82,5
895.51,1895.51,1
7187.32,8187.32,2
2506.62,3506.62,10
6171.79,7171.79,5
4714.35,5714.35,1
1709.69,2709.69,2
5761.74,6761.74,1
1631.60,2631.60,4
3253.79,4253.79,7
1582.24,2582.24,2
8647.00,9647.00,9
8096.00,9096.00,10
7581.07,8581.07,6
3740.53,4740.53,7
2316.11,3316.11,5
3752.18,4752.18,10
6609.51,7609.51,5
6440.55,7440.55,9
4026.00,5026.00,2
774.65,1774.65,1
5303.22,6303.22,4
8403.18,9403.18,7
4085.12,5085.12,10
2044.59,3044.59,6
3179.92,4179.92,10
2016.38,3016.38,4
7686.15,8686.15,9
4582.58,5582.58,4
6635.23,7635.23,10
4790.19,5790.19,6
1215.17,2215.17,5
5050.23,6050.23,10
2156.52,3156.52,6
1520.05,2520.05,8
7074.46,8074.46,3
2517.86,3517.86,2
6573.42,7573.42,5
3076.09,4076.09,9
4134.11,5134.11,5
6001.90,7001.90,2
8517.43,9517.43,9
7813.50,8813.50,6
6760.16,7760.16,3
2143.45,3143.45,10
8379.04,9379.04,6
5631.11,6631.11,1
1936.21,2936.21,3
1467.74,2467.74,10
2388.43,3388.43,3
1198.53,2198.53,6
6391.29,7391.29,2
7374.13,8374.13,4
1368.37,2368.37,6
4758.67,5758.67,1
2320.33,3320.33,2
4841.03,5841.03,3
8064.83,9064.83,3
8793.80,9793.80,4
1293.55,2293.55,8
572.91,1572.91,2
7334.68,8334.68,3
5244.99,6244.99,7
8217.50,9217.50,9
8296.78,9296.78,6
8428.12,9428.12,4
3591.70,4591.70,8
2760.02,3760.02,5
1258.08,2258.08,7
1947.65,2947.65,2
3050.14,4050.14,1
5873.99,6873.99,9
8844.79,9844.79,4
2082.52,3082.52,4
2224.33,3224.33,2
944.99,1944.99,2
7152.73,8152.73,10
426.66,1426.66,4
1455.92,2455.92,10
6504.58,7504.58,9
1211.54,2211.54,1
95.75,1095.75,4
6750.35,7750.35,2
2357.87,3357.87,4
332.76,1332.76,3
6202.80,7202.80,2
8814.37,9814.37,1
6698.11,7698.11,10
8479.40,9479.40,3
7756.89,8756.89,5
4400.12,5400.12,4
1254.99,2254.99,1
847.95,1847.95,3
8172.43,9172.43,5
5714.19,6714.19,8
5543.60,6543.60,10
5701.78,6701.78,2
8261.26,9261.26,8
3186.60,4186.60,1
6747.66,7747.66,7
2402.25,3402.25,3
3501.47,4501.47,5
3898.46,4898.46,5
2950.01,3950.01,4
96.58,1096.58,1
1697.94,2697.94,6
3602.77,4602.77,4
1184.07,2184.07,3
6485.18,7485.18,7
764.89,1764.89,5
4627.67,5627.67,5
4856.34,5856.34,1
6897.95,7897.95,8
2150.25,3150.25,10
4283.47,5283.47,7
3320.61,4320.61,3
4745.80,5745.80,10
5499.57,6499.57,8
7386.12,8386.12,8
8971.35,9971.35,2
2517.46,3517.46,10
8122.76,9122.76,3
510.87,1510.87,3
974.95,1974.95,7
3393.76,4393.76,10
8011.74,9011.74,8
5877.54,6877.54,8
342.94,1342.94,4
3331.00,4331.00,6
3880.57,4880.57,3
7787.06,8787.06,6
4248.79,5248.79,7
2998.72,3998.72,8
8511.38,9511.38,9
1147.46,2147.46,4
5437.60,6437.60,5
2166.46,3166.46,1
3627.18,4627.18,2
5386.21,6386.21,6
7022.35,8022.35,8
7240.45,8240.45,2
1346.28,2346.28,7
2405.13,3405.13,8
2508.46,3508.46,2
8419.72,9419.72,3
7757.17,8757.17,3
3830.48,4830.48,5
4255.72,5255.72,4
4935.88,5935.88,6
3277.40,4277.40,3
8696.97,9696.97,8
8848.25,9848.25,2
672.89,1672.89,7
4697.98,5697.98,1
7610.29,8610.29,9
684.04,1684.04,10
37.98,1037.98,10
2374.78,3374.78,9
6006.40,7006.40,8
59.44,1059.44,4
3728.67,4728.67,1
4102.26,5102.26,9
188.90,1188.90,5
8763.76,9763.76,6
5262.92,6262.92,4
6219.86,7219.86,3
2621.33,3621.33,2
728.68,1728.68,2
8108.46,9108.46,2
4368.00,5368.00,1
7395.11,8395.11,5
1216.74,2216.74,5
6557.87,7557.87,10
1675.07,2675.07,2
6721.11,7721.11,1
1866.42,2866.42,9
3289.68,4289.68,4
4648.39,5648.39,7
4714.70,5714.70,6
7226.83,8226.83,2
4770.92,5770.92,2
7525.63,8525.63,1
2088.91,3088.91,5
8164.88,9164.88,1
7278.48,8278.48,4
2666.43,3666.43,10
3742.61,4742.61,10
4270.31,5270.31,8
5628.21,6628.21,3
2811.23,3811.23,8
4653.02,5653.02,10
4538.63,5538.63,6
3529.82,4529.82,9
4771.62,5771.62,10
4152.21,5152.21,8
2707.12,3707.12,6
6459.78,7459.78,2
3646.45,4646.45,8
4202.54,5202.54,2
8542.11,9542.11,4
6734.84,7734.84,7
8766.70,9766.70,7
5976.90,6976.90,10
2624.09,3624.09,8
6046.65,7046.65,4
4779.34,5779.34,8
2108.11,3108.11,5
5106.84,6106.84,2
598.85,1598.85,9
92.17,1092.17,7
7781.02,8781.02,4
4004.33,5004.33,8
4485.98,5485.98,1
5056.29,6056.29,6
7207.31,8207.31,8
8608.54,9608.54,5
5428.70,6428.70,6
2984.32,3984.32,3
3423.54,4423.54,1
1098.74,2098.74,6
7089.19,8089.19,10
8348.95,9348.95,7
8187.49,9187.49,6
560.58,1560.58,8
7139.13,8139.13,6
6220.00,7220.00,6
1587.24,2587.24,3
5896.07,6896.07,5
2040.02,3040.02,10
2355.72,3355.72,5
7815.16,8815.16,9
2234.98,3234.98,5
170.83,1170.83,8
2026.86,3026.86,7
1060.03,2060.03,5
2827.31,3827.31,4
6845.15,7845.15,9
8015.22,9015.22,1
2221.56,3221.56,3
8235.74,9235.74,9
2790.93,3790.93,8
5672.42,6672.42,7
2911.85,3911.85,9
3298.01,4298.01,10
6509.10,7509.10,2
2063.10,3063.10,10
1157.96,2157.96,6
8491.90,9491.90,8
7317.66,8317.66,5
4148.71,5148.71,4
6211.87,7211.87,6
319.11,1319.11,2
7858.93,8858.93,5
5526.63,6526.63,9
2682.39,3682.39,9
8298.62,9298.62,8
6976.13,7976.13,8
241.37,1241.37,4
2775.39,3775.39,5
6402.29,7402.29,10
6530.45,7530.45,7
2682.39,3682.39,9
5130.74,6130.74,1
6914.60,7914.60,4
350.86,1350.86,6
7112.62,8112.62,4
6618.17,7618.17,4
6999.90,7999.90,6
7808.87,8808.87,10
2202.99,3202.99,10
3460.80,4460.80,10
8822.66,9822.66,8
5753.25,6753.25,1
7337.48,8337.48,5
8328.22,9328.22,9
8102.98,9102.98,1
790.91,1790.91,10
8887.59,9887.59,7
7136.85,8136.85,3
3077.92,4077.92,4
268.56,1268.56,6
6110.60,7110.60,2
441.28,1441.28,1
5162.13,6162.13,3
1203.77,2203.77,5
1508.58,2508.58,3
645.04,1645.04,8
4203.79,5203.79,8
6786.82,7786.82,9
3088.36,4088.36,6
4125.47,5125.47,7
1266.94,2266.94,8
6678.02,7678.02,9
3913.39,4913.39,3
3496.83,4496.83,8
851.31,1851.31,8
8956.12,9956.12,2
7046.51,8046.51,8
6044.53,7044.53,10
3508.66,4508.66,2
2327.51,3327.51,8
1595.42,2595.42,9
2187.67,3187.67,6
4910.56,5910.56,7
3724.03,4724.03,4
6218.47,7218.47,8
4176.08,5176.08,6
1658.87,2658.87,2
6138.28,7138.28,2
492.19,1492.19,6
7032.50,8032.50,8
1955.56,2955.56,9
8954.41,9954.41,3
2832.48,3832.48,10
8612.26,9612.26,4
3723.76,4723.76,9
2912.28,3912.28,10
4781.38,5781.38,10
5097.41,6097.41,7
3815.16,4815.16,7
2521.65,3521.65,5
3987.87,4987.87,2
8964.98,9964.98,1
7579.03,8579.03,1
4347.92,5347.92,8
4927.00,5927.00,7
8588.26,9588.26,7
2692.12,3692.12,1
3293.57,4293.57,10
6601.81,7601.81,4
936.45,1936.45,6
1754.73,2754.73,4
5270.80,6270.80,4
1177.96,2177.96,5
8042.73,9042.73,1
7601.43,8601.43,5
3516.15,4516.15,1
8717.16,9717.16,5
7897.72,8897.72,2
522.29,1522.29,8
1051.76,2051.76,9
1140.39,2140.39,6
6501.06,7501.06,8
4966.26,5966.26,10
8310.27,9310.27,6
3990.44,4990.44,9
7944.19,8944.19,5
7737.96,8737.96,1
3868.13,4868.13,5
2932.73,3932.73,10
3503.73,4503.73,9
2995.86,3995.86,9
6280.01,7280.01,10
4676.16,5676.16,9
7866.70,8866.70,9
3417.05,4417.05,8
675.50,1675.50,9
789.03,1789.03,5
4280.97,5280.97,1
6975.02,7975.02,4
4616.35,5616.35,3
3889.43,4889.43,9
4790.03,5790.03,6
7752.92,8752.92,7
6563.36,7563.36,3
801.07,1801.07,8
3859.23,4859.23,8
8817.81,9817.81,6
7557.26,8557.26,8
6363.32,7363.32,5
7888.34,8888.34,4
8252.63,9252.63,2
567.02,1567.02,8
783.92,1783.92,1
5013.94,6013.94,5
4181.18,5181.18,5
6636.87,7636.87,9
320.86,1320.86,3
587.64,1587.64,9
8837.63,9837.63,8
1.84,1001.84,7
5012.23,6012.23,6
5045.69,6045.69,5
7094.92,8094.92,4
821.02,1821.02,8
1453.57,2453.57,4
4010.27,5010.27,10
1153.83,2153.83,6
6972.13,7972.13,6
6805.98,7805.98,8
6248.54,7248.54,8
6444.19,7444.19,8
8385.57,9385.57,8
2339.32,3339.32,3
4104.92,5104.92,8
4949.32,5949.32,3
8888.33,9888.33,10
1644.51,2644.51,8
674.63,1674.63,4
7739.93,8739.93,10
6246.31,7246.31,7
3941.68,4941.68,5
2937.82,3937.82,2
211.06,1211.06,3
4600.14,5600.14,5
4656.93,5656.93,1
1378.26,2378.26,7
7429.30,8429.30,6
6395.59,7395.59,5
3111.56,4111.56,4
3996.71,4996.71,1
803.80,1803.80,6
5121.45,6121.45,9
8974.24,9974.24,5
8745.39,9745.39,9
8534.87,9534.87,8
140.77,1140.77,5
4258.65,5258.65,10
7079.07,8079.07,1
5624.78,6624.78,2
5884.95,6884.95,9
6535.28,7535.28,2
4781.38,5781.38,9
6665.90,7665.90,5
5973.55,6973.55,9
4576.41,5576.41,7
8399.39,9399.39,1
7777.12,8777.12,5
1020.07,2020.07,8
6513.73,7513.73,4
3339.84,4339.84,6
1418.80,2418.80,1
2126.53,3126.53,4
1388.37,2388.37,9
7957.59,8957.59,2
6972.86,7972.86,5
2296.82,3296.82,1
4577.26,5577.26,8
3229.76,4229.76,7
6876.19,7876.19,7
194.90,1194.90,7
337.51,1337.51,5
1961.63,2961.63,4
303.20,1303.20,2
6122.03,7122.03,10
6702.71,7702.71,7
5935.84,6935.84,7
7325.18,8325.18,5
4616.01,5616.01,9
7261.91,8261.91,4
192.17,1192.17,10
5659.29,6659.29,7
2310.57,3310.57,3
8252.57,9252.57,4
8328.58,9328.58,5
1445.25,2445.25,5
3308.44,4308.44,10
1691.09,2691.09,4
4635.40,5635.40,9
3450.85,4450.85,2
6285.59,7285.59,9
1468.27,2468.27,10
8226.09,9226.09,8
7064.93,8064.93,10
7374.74,8374.74,5
5956.89,6956.89,3
3492.70,4492.70,1
3853.06,4853.06,9
885.51,1885.51,10
2454.71,3454.71,10
8998.54,9998.54,6
5153.65,6153.65,4
6468.18,7468.18,5
4941.11,5941.11,6
4801.50,5801.50,5
7614.04,8614.04,7
74.22,1074.22,7
4118.14,5118.14,1
3579.18,4579.18,2
7001.37,8001.37,4
8214.13,9214.13,2
5479.06,6479.06,4
1371.48,2371.48,5
3475.54,4475.54,8
6562.60,7562.60,1
7375.93,8375.93,6
3262.38,4262.38,4
3543.64,4543.64,5
4960.23,5960.23,3
7404.24,8404.24,2
553.93,1553.93,6
2498.74,3498.74,6
3655.04,4655.04,10
4282.11,5282.11,10
1529.47,2529.47,4
3512.94,4512.94,5
1107.12,2107.12,6
7153.67,8153.67,2
4519.05,5519.05,4
7045.28,8045.28,2
2534.40,3534.40,1
506.31,1506.31,8
2847.34,3847.34,6
4540.08,5540.08,9
5342.95,6342.95,1
1756.91,2756.91,9
7217.11,8217.11,2
1840.10,2840.10,4
691.57,1691.57,9
6866.46,7866.46,2
932.57,1932.57,5
8490.05,9490.05,7
8269.70,9269.70,3
7903.79,8903.79,3
8044.00,9044.00,4
5438.46,6438.46,3
8293.14,9293.14,8
3347.24,4347.24,2
5365.35,6365.35,10
197.09,1197.09,2
4168.19,5168.19,2
6626.75,7626.75,8
8420.41,9420.41,3
4533.50,5533.50,2
4961.01,5961.01,3
4236.21,5236.21,6
7673.12,8673.12,7
3361.90,4361.90,10
4001.36,5001.36,5
8943.07,9943.07,6
1025.70,2025.70,9
2873.93,3873.93,5
5712.43,6712.43,8
7678.69,8678.69,1
3082.57,4082.57,10
8691.68,9691.68,3
4201.53,5201.53,10
4580.95,5580.95,2
1304.00,2304.00,9
2113.08,3113.08,8
676.82,1676.82,3
3090.05,4090.05,1
