value1,value2,riskMin
2556.70,3556.70,9
8800.54,9800.54,10
7822.94,8822.94,1
8104.58,9104.58,4
4057.46,5057.46,6
1268.39,2268.39,4
6680.39,7680.39,3
6308.54,7308.54,9
8229.15,9229.15,9
7564.47,8564.47,9
3580.62,4580.62,9
4228.81,5228.81,9
7539.51,8539.51,7
5359.04,6359.04,2
3697.25,4697.25,1
3221.85,4221.85,2
3457.82,4457.82,5
8189.88,9189.88,6
1175.89,2175.89,4
2044.62,3044.62,10
4611.13,5611.13,3
6430.31,7430.31,5
6959.18,7959.18,7
8966.30,9966.30,7
7804.33,8804.33,3
6008.81,7008.81,1
4464.60,5464.60,2
2213.70,3213.70,8
6841.77,7841.77,8
3938.93,4938.93,7
819.24,1819.24,7
6536.66,7536.66,7
6337.52,7337.52,5
1777.68,2777.68,9
6524.86,7524.86,7
8708.31,9708.31,1
6118.82,7118.82,4
8813.03,9813.03,1
1293.84,2293.84,6
818.06,1818.06,8
5234.11,6234.11,8
8740.04,9740.04,4
6612.51,7612.51,2
8698.36,9698.36,2
4216.50,5216.50,5
4832.93,5832.93,7
2650.98,3650.98,10
4662.08,5662.08,7
40.67,1040.67,4
5779.30,6779.30,5
6043.29,7043.29,5
4560.52,5560.52,3
8982.74,9982.74,1
3894.18,4894.18,3
1948.53,2948.53,8
8632.09,9632.09,2
2357.95,3357.95,6
966.12,1966.12,6
1613.00,2613.00,6
2564.25,3564.25,6
1299.71,2299.71,3
5456.22,6456.22,1
4368.96,5368.96,8
3983.26,4983.26,9
3459.29,4459.29,10
3731.87,4731.87,7
2910.76,3910.76,2
4302.27,5302.27,6
2772.01,3772.01,10
2890.87,3890.87,4
3612.28,4612.28,2
6564.15,7564.15,3
4449.60,5449.60,7
8045.09,9045.09,3
7217.06,8217.06,6
5914.63,6914.63,10
5737.40,6737.40,3
7574.85,8574.85,8
8117.30,9117.30,6
8418.15,9418.15,5
4010.08,5010.08,3
1332.11,2332.11,9
5608.82,6608.82,4
2605.50,3605.50,6
5681.21,6681.21,1
6419.24,7419.24,5
2484.31,3484.31,7
7922.28,8922.28,10
6555.73,7555.73,5
2465.99,3465.99,6
7418.57,8418.57,3
3870.96,4870.96,5
463.73,1463.73,8
1096.01,2096.01,7
5168.28,6168.28,5
329.34,1329.34,6
2759.01,3759.01,7
7949.81,8949.81,10
312.53,1312.53,9
7243.62,8243.62,2
3943.55,4943.55,5
5508.12,6508.12,9
1301.74,2301.74,1
2576.36,3576.36,2
2862.52,3862.52,7
1440.71,2440.71,1
6964.52,7964.52,9
7216.34,8216.34,5
8595.87,9595.87,10
2054.27,3054.27,1
5390.51,6390.51,9
2188.23,3188.23,3
4017.16,5017.16,2
3000.40,4000.40,2
2608.35,3608.35,8
8332.74,9332.74,8
7585.39,8585.39,3
7963.25,8963.25,3
6602.67,7602.67,2
6039.87,7039.87,10
2039.34,3039.34,4
4915.79,5915.79,9
4650.55,5650.55,2
225.72,1225.72,6
3457.44,4457.44,6
4415.18,5415.18,2
4442.72,5442.72,4
4643.70,5643.70,1
5482.02,6482.02,6
1610.41,2610.41,3
3018.64,4018.64,8
648.40,1648.40,7
158.91,1158.91,8
327.91,1327.91,6
8767.74,9767.74,3
2501.15,3501.15,6
6758.71,7758.71,4
2062.36,3062.36,5
7007.07,8007.07,2
4272.86,5272.86,4
492.02,1492.02,8
4567.03,5567.03,6
6361.24,7361.24,2
7897.84,8897.84,8
2248.48,3248.48,3
3259.23,4259.23,8
1063.33,2063.33,8
7232.66,8232.66,7
3339.51,4339.51,7
936.17,1936.17,1
632.94,1632.94,1
7331.59,8331.59,9
7841.87,8841.87,1
6553.14,7553.14,6
8231.64,9231.64,4
4053.74,5053.74,3
4078.66,5078.66,3
7622.09,8622.09,2
5458.96,6458.96,2
2540.85,3540.85,9
2263.77,3263.77,7
5330.91,6330.91,10
839.28,1839.28,10
756.30,1756.30,3
2524.79,3524.79,7
1804.81,2804.81,6
2716.84,3716.84,6
8847.94,9847.94,8
729.10,1729.10,10
2184.92,3184.92,2
8472.90,9472.90,9
7516.35,8516.35,5
6511.00,7511.00,7
7898.23,8898.23,5
4703.97,5703.97,5
6247.69,7247.69,4
8050.42,9050.42,5
4759.43,5759.43,4
5347.70,6347.70,5
8351.18,9351.18,1
3821.76,4821.76,2
4360.03,5360.03,6
2355.00,3355.00,8
1356.26,2356.26,4
7224.01,8224.01,9
6655.10,7655.10,9
821.62,1821.62,8
8836.70,9836.70,2
4651.72,5651.72,6
1202.25,2202.25,3
5995.61,6995.61,8
4988.60,5988.60,1
2771.75,3771.75,3
3201.26,4201.26,4
4050.21,5050.21,7
3877.36,4877.36,5
59.02,1059.02,4
5245.03,6245.03,7
4284.72,5284.72,4
8754.71,9754.71,3
6711.08,7711.08,8
4551.04,5551.04,3
3614.31,4614.31,5
4030.86,5030.86,4
2024.16,3024.16,8
7785.75,8785.75,6
6.09,1006.09,6
656.03,1656.03,6
7963.68,8963.68,2
6418.57,7418.57,4
4383.83,5383.83,6
3839.98,4839.98,4
3710.59,4710.59,5
6704.58,7704.58,2
5472.97,6472.97,5
222.62,1222.62,9
7295.56,8295.56,8
6860.64,7860.64,7
904.84,1904.84,10
4042.88,5042.88,8
2352.55,3352.55,8
6094.84,7094.84,4
3505.47,4505.47,2
260.18,1260.18,8
3507.59,4507.59,5
1806.83,2806.83,10
7215.66,8215.66,4
2420.75,3420.75,10
868.19,1868.19,5
2292.55,3292.55,10
6230.55,7230.55,3
6773.12,7773.12,8
3565.04,4565.04,3
1562.79,2562.79,4
7209.60,8209.60,6
1398.49,2398.49,4
2812.98,3812.98,6
3684.66,4684.66,9
5338.24,6338.24,5
95.54,1095.54,1
6667.96,7667.96,7
8250.33,9250.33,9
8467.32,9467.32,9
4338.77,5338.77,3
6648.58,7648.58,2
7898.77,8898.77,9
905.36,1905.36,10
2696.72,3696.72,10
1921.94,2921.94,8
3106.40,4106.40,9
6881.59,7881.59,1
1764.33,2764.33,6
6506.36,7506.36,7
5919.92,6919.92,7
8469.08,9469.08,4
2530.87,3530.87,6
6269.33,7269.33,5
6739.30,7739.30,9
3390.07,4390.07,8
2505.62,3505.62,5
8672.82,9672.82,9
3340.91,4340.91,6
1697.87,2697.87,1
173.17,1173.17,5
8685.97,9685.97,1
5836.47,6836.47,6
6718.95,7718.95,6
2.62,1002.62,9
3915.55,4915.55,7
5332.38,6332.38,1
6766.17,7766.17,7
6324.74,7324.74,1
8336.76,9336.76,3
3432.06,4432.06,3
8220.67,9220.67,6
1689.62,2689.62,3
1504.00,2504.00,3
3017.94,4017.94,1
7391.61,8391.61,5
6578.89,7578.89,8
4415.99,5415.99,2
8675.76,9675.76,3
1663.44,2663.44,5
7561.09,8561.09,1
1358.00,2358.00,7
8756.55,9756.55,6
7439.75,8439.75,4
3619.22,4619.22,1
1773.79,2773.79,9
2095.97,3095.97,7
8198.74,9198.74,6
2653.90,3653.90,3
2180.32,3180.32,9
8370.82,9370.82,8
2041.80,3041.80,8
267.40,1267.40,2
2150.33,3150.33,8
1620.89,2620.89,10
6694.21,7694.21,10
6288.08,7288.08,1
5695.81,6695.81,2
4614.59,5614.59,4
5303.95,6303.95,7
1013.92,2013.92,5
5902.43,6902.43,3
7110.66,8110.66,3
4175.92,5175.92,4
7483.35,8483.35,9
2230.09,3230.09,5
2146.86,3146.86,10
7915.00,8915.00,10
1850.11,2850.11,10
1514.85,2514.85,1
4861.13,5861.13,6
4272.47,5272.47,9
3012.45,4012.45,8
2814.96,3814.96,1
8971.54,9971.54,5
6280.00,7280.00,4
3372.72,4372.72,10
3939.15,4939.15,8
467.21,1467.21,1
8297.39,9297.39,3
1065.17,2065.17,1
2805.51,3805.51,6
2713.59,3713.59,3
3222.72,4222.72,6
5254.60,6254.60,10
3898.01,4898.01,7
1578.79,2578.79,5
942.50,1942.50,1
1478.45,2478.45,6
5635.30,6635.30,4
7231.97,8231.97,10
1808.56,2808.56,7
265.64,1265.64,10
731.24,1731.24,2
446.77,1446.77,2
3486.17,4486.17,7
937.87,1937.87,9
2821.86,3821.86,5
918.48,1918.48,2
3442.05,4442.05,7
3088.08,4088.08,9
4142.01,5142.01,5
3739.56,4739.56,1
1944.34,2944.34,6
7475.15,8475.15,10
6663.08,7663.08,2
6599.11,7599.11,2
5089.36,6089.36,8
6198.06,7198.06,3
4327.67,5327.67,10
5912.33,6912.33,8
710.66,1710.66,4
8973.61,9973.61,6
1238.81,2238.81,9
240.30,1240.30,7
4266.27,5266.27,5
1083.04,2083.04,5
2449.46,3449.46,6
6431.58,7431.58,2
2943.83,3943.83,2
5250.33,6250.33,3
5347.76,6347.76,9
2667.68,3667.68,10
1315.95,2315.95,3
1029.74,2029.74,4
3208.72,4208.72,9
1397.17,2397.17,2
6265.98,7265.98,4
6608.64,7608.64,7
4870.68,5870.68,5
5228.53,6228.53,10
8478.24,9478.24,6
8652.68,9652.68,6
1454.52,2454.52,2
2561.64,3561.64,7
1235.32,2235.32,4
7548.76,8548.76,8
3754.81,4754.81,4
7771.27,8771.27,1
8323.62,9323.62,4
6235.91,7235.91,10
4248.56,5248.56,2
2423.60,3423.60,7
1549.44,2549.44,6
2586.87,3586.87,4
8362.16,9362.16,6
3476.72,4476.72,3
1289.86,2289.86,2
3833.28,4833.28,9
657.98,1657.98,3
6967.37,7967.37,3
4022.56,5022.56,4
4864.63,5864.63,8
1316.19,2316.19,9
2955.67,3955.67,8
5318.46,6318.46,4
3912.85,4912.85,6
735.08,1735.08,2
5735.54,6735.54,4
4060.72,5060.72,1
431.09,1431.09,1
5216.47,6216.47,8
6625.87,7625.87,2
1940.18,2940.18,7
8141.04,9141.04,3
2675.35,3675.35,7
5253.66,6253.66,3
4633.27,5633.27,8
1747.97,2747.97,10
3670.24,4670.24,2
1698.97,2698.97,1
2605.46,3605.46,2
1680.21,2680.21,3
3021.02,4021.02,1
8378.64,9378.64,9
1607.20,2607.20,10
7107.09,8107.09,5
1012.47,2012.47,7
2144.11,3144.11,3
6595.51,7595.51,7
4120.49,5120.49,4
2997.17,3997.17,7
5912.30,6912.30,7
7772.80,8772.80,8
6254.97,7254.97,7
8852.72,9852.72,7
1749.71,2749.71,1
5483.68,6483.68,9
8882.50,9882.50,1
5630.85,6630.85,5
811.42,1811.42,9
3944.81,4944.81,3
8595.12,9595.12,10
2197.51,3197.51,1
2878.59,3878.59,6
8844.17,9844.17,7
6612.12,7612.12,3
210.93,1210.93,6
7533.06,8533.06,10
7172.44,8172.44,8
2881.97,3881.97,10
8350.72,9350.72,7
8704.07,9704.07,8
5726.49,6726.49,2
6742.02,7742.02,5
897.41,1897.41,10
3481.07,4481.07,1
8335.13,9335.13,1
2333.86,3333.86,8
1092.83,2092.83,6
5625.72,6625.72,3
7329.12,8329.12,3
7016.27,8016.27,1
2883.54,3883.54,1
1165.10,2165.10,5
1237.69,2237.69,1
4573.03,5573.03,1
6781.06,7781.06,6
2193.25,3193.25,3
1314.69,2314.69,10
6365.68,7365.68,10
7452.64,8452.64,10
2547.54,3547.54,4
1748.84,2748.84,6
7751.58,8751.58,4
6997.98,7997.98,2
5215.95,6215.95,4
2311.21,3311.21,2
7080.82,8080.82,5
2553.84,3553.84,8
4137.13,5137.13,9
8552.20,9552.20,10
2640.83,3640.83,7
3205.14,4205.14,1
5802.08,6802.08,10
2340.71,3340.71,7
2757.89,3757.89,3
3146.62,4146.62,4
2689.42,3689.42,8
7696.31,8696.31,10
5349.28,6349.28,1
4531.35,5531.35,8
5859.05,6859.05,9
3206.17,4206.17,8
990.02,1990.02,9
1534.22,2534.22,1
6894.96,7894.96,6
2342.58,3342.58,9
4690.93,5690.93,2
5341.60,6341.60,10
1090.03,2090.03,2
1251.68,2251.68,9
4242.03,5242.03,4
5219.04,6219.04,3
3175.34,4175.34,2
7915.62,8915.62,7
50.88,1050.88,7
1593.10,2593.10,6
746.07,1746.07,10
8388.32,9388.32,7
781.61,1781.61,7
6470.60,7470.60,3
4665.08,5665.08,2
259.74,1259.74,5
1888.95,2888.95,7
6188.91,7188.91,4
4335.64,5335.64,7
4849.37,5849.37,4
3942.75,4942.75,6
2797.53,3797.53,10
2634.33,3634.33,8
3398.60,4398.60,8
1785.00,2785.00,5
7587.64,8587.64,4
1154.02,2154.02,3
1803.77,2803.77,7
4369.87,5369.87,3
8859.95,9859.95,1
2.73,1002.73,3
8082.16,9082.16,8
6160.76,7160.76,6
7819.21,8819.21,4
5875.49,6875.49,4
2715.07,3715.07,4
5231.45,6231.45,3
7046.73,8046.73,2
5208.86,6208.86,4
4485.17,5485.17,3
6513.49,7513.49,6
791.96,1791.96,7
549.41,1549.41,1
4186.38,5186.38,5
5701.70,6701.70,7
2974.70,3974.70,9
8533.27,9533.27,6
4196.57,5196.57,8
3165.47,4165.47,5
8355.53,9355.53,3
5158.86,6158.86,9
977.23,1977.23,5
8287.33,9287.33,4
542.71,1542.71,6
3024.07,4024.07,2
3006.68,4006.68,3
171.28,1171.28,4
6.94,1006.94,1
4436.75,5436.75,6
2919.16,3919.16,2
4823.14,5823.14,7
3893.08,4893.08,6
3445.26,4445.26,8
961.47,1961.47,3
2130.95,3130.95,6
5393.67,6393.67,3
7888.99,8888.99,6
589.94,1589.94,8
2176.31,3176.31,3
1696.66,2696.66,5
2156.84,3156.84,3
8708.54,9708.54,5
1232.59,2232.59,7
6877.97,7877.97,9
6948.01,7948.01,1
834.31,1834.31,8
4883.77,5883.77,8
3584.75,4584.75,7
6543.85,7543.85,4
5309.03,6309.03,4
5891.84,6891.84,1
8380.87,9380.87,3
6872.37,7872.37,1
8540.21,9540.21,1
100.16,1100.16,6
3302.21,4302.21,6
8538.26,9538.26,3
432.74,1432.74,6
6868.19,7868.19,6
1521.94,2521.94,5
4419.27,5419.27,6
3494.64,4494.64,1
3356.23,4356.23,2
3250.85,4250.85,2
4923.21,5923.21,4
190.79,1190.79,8
5719.85,6719.85,2
712.73,1712.73,3
6446.72,7446.72,2
1651.90,2651.90,3
4718.21,5718.21,5
5530.53,6530.53,3
473.12,1473.12,3
4790.60,5790.60,4
6908.71,7908.71,4
5347.02,6347.02,8
3450.54,4450.54,8
749.65,1749.65,9
4998.18,5998.18,2
1367.76,2367.76,6
4566.52,5566.52,8
7722.63,8722.63,2
8786.25,9786.25,9
1560.11,2560.11,8
8609.18,9609.18,9
7904.49,8904.49,1
8694.01,9694.01,5
5947.52,6947.52,6
6709.97,7709.97,7
4306.30,5306.30,1
7078.69,8078.69,2
2202.23,3202.23,8
1194.92,2194.92,3
608.83,1608.83,8
5334.20,6334.20,9
8133.73,9133.73,7
3432.00,4432.00,10
134.49,1134.49,6
346.24,1346.24,4
1687.91,2687.91,8
7215.47,8215.47,3
4434.39,5434.39,6
2869.19,3869.19,6
377.23,1377.23,10
6245.37,7245.37,5
261.70,1261.70,3
5216.37,6216.37,4
6243.24,7243.24,10
7873.12,8873.12,10
4725.58,5725.58,5
3684.76,4684.76,5
6267.61,7267.61,6
1833.77,2833.77,7
2880.33,3880.33,3
5985.25,6985.25,4
8777.25,9777.25,1
2871.33,3871.33,5
8637.00,9637.00,9
2716.96,3716.96,1
5685.72,6685.72,6
7295.99,8295.99,9
8722.76,9722.76,3
1443.86,2443.86,8
151.40,1151.40,1
3759.55,4759.55,7
6034.38,7034.38,3
8019.78,9019.78,4
5358.97,6358.97,3
8176.06,9176.06,5
7513.74,8513.74,7
7516.88,8516.88,1
8012.86,9012.86,5
8387.19,9387.19,7
3037.34,4037.34,9
6977.56,7977.56,7
809.64,1809.64,8
8122.02,9122.02,10
4478.26,5478.26,5
8502.79,9502.79,7
592.45,1592.45,5
4135.92,5135.92,7
1334.35,2334.35,10
5164.06,6164.06,7
6218.69,7218.69,3
349.22,1349.22,1
7184.73,8184.73,6
8372.30,9372.30,6
5947.41,6947.41,4
7917.30,8917.30,7
2847.27,3847.27,6
2627.95,3627.95,5
8603.73,9603.73,10
3635.53,4635.53,1
871.00,1871.00,6
3720.07,4720.07,6
6051.85,7051.85,7
2958.55,3958.55,9
4862.13,5862.13,8
7131.90,8131.90,8
8929.34,9929.34,2
3346.44,4346.44,10
1863.14,2863.14,4
6571.14,7571.14,5
3904.44,4904.44,9
6154.26,7154.26,6
1377.28,2377.28,7
6588.20,7588.20,9
3331.42,4331.42,10
5977.52,6977.52,10
5752.26,6752.26,3
318.66,1318.66,1
7433.27,8433.27,10
235.52,1235.52,6
6147.06,7147.06,8
7618.25,8618.25,10
2544.62,3544.62,2
4909.36,5909.36,1
2644.15,3644.15,8
4613.40,5613.40,3
1431.68,2431.68,6
200.22,1200.22,5
7720.77,8720.77,10
1816.81,2816.81,4
5872.78,6872.78,2
4497.01,5497.01,1
1039.75,2039.75,7
4038.28,5038.28,2
1057.14,2057.14,9
5359.58,6359.58,7
6691.58,7691.58,9
8923.82,9923.82,4
2636.90,3636.90,5
261.62,1261.62,6
3741.30,4741.30,9
7882.61,8882.61,10
6566.41,7566.41,10
5985.62,6985.62,7
6378.85,7378.85,10
5697.40,6697.40,10
1974.05,2974.05,6
8815.92,9815.92,8
5609.63,6609.63,8
1280.83,2280.83,3
8945.83,9945.83,6
893.11,1893.11,7
2269.91,3269.91,7
2841.41,3841.41,8
7142.25,8142.25,1
238.50,1238.50,7
1022.63,2022.63,10
1399.70,2399.70,5
4924.66,5924.66,4
3356.84,4356.84,4
3743.58,4743.58,9
6868.98,7868.98,6
5112.96,6112.96,6
5913.32,6913.32,9
4503.01,5503.01,10
1245.29,2245.29,6
5532.17,6532.17,1
6551.13,7551.13,8
4887.85,5887.85,10
7280.76,8280.76,10
4202.08,5202.08,5
1371.63,2371.63,7
3195.24,4195.24,1
5017.76,6017.76,7
3875.83,4875.83,5
8203.59,9203.59,8
4607.67,5607.67,4
3902.29,4902.29,6
2804.02,3804.02,8
6412.61,7412.61,10
6677.52,7677.52,3
3767.16,4767.16,1
3178.24,4178.24,5
7378.42,8378.42,10
2696.81,3696.81,7
1659.47,2659.47,1
5950.68,6950.68,5
8737.06,9737.06,5
1993.83,2993.83,9
3397.23,4397.23,2
314.67,1314.67,10
5247.32,6247.32,6
7118.51,8118.51,9
3474.54,4474.54,10
4418.04,5418.04,9
6505.23,7505.23,5
784.23,1784.23,9
827.04,1827.04,7
2140.84,3140.84,3
7366.90,8366.90,9
1404.97,2404.97,5
2337.03,3337.03,3
3447.80,4447.80,5
6625.48,7625.48,10
4978.75,5978.75,1
8351.65,9351.65,2
1792.08,2792.08,4
8361.60,9361.60,5
7844.66,8844.66,3
8944.71,9944.71,10
5840.13,6840.13,10
194.49,1194.49,7
3700.56,4700.56,7
4943.34,5943.34,5
7870.62,8870.62,9
4009.42,5009.42,1
4978.46,5978.46,2
8619.61,9619.61,5
1205.55,2205.55,10
8343.09,9343.09,4
2798.82,3798.82,6
403.57,1403.57,3
8016.62,9016.62,4
4545.74,5545.74,6
1872.59,2872.59,4
5482.01,6482.01,3
3540.30,4540.30,8
7793.14,8793.14,6
2799.53,3799.53,7
913.97,1913.97,2
5781.46,6781.46,10
5535.86,6535.86,1
2675.71,3675.71,6
2112.73,3112.73,2
4008.82,5008.82,6
3701.77,4701.77,4
6024.68,7024.68,8
2640.64,3640.64,5
5988.50,6988.50,3
7922.54,8922.54,8
1101.79,2101.79,3
4149.67,5149.67,10
3880.98,4880.98,6
7858.27,8858.27,1
185.91,1185.91,6
7621.72,8621.72,9
1876.82,2876.82,8
7827.87,8827.87,10
4707.75,5707.75,2
4449.23,5449.23,6
1978.41,2978.41,10
3007.09,4007.09,8
907.82,1907.82,5
2211.60,3211.60,1
7277.49,8277.49,9
2381.46,3381.46,1
6156.05,7156.05,2
2596.46,3596.46,8
2735.62,3735.62,6
3997.09,4997.09,4
379.70,1379.70,10
6868.38,7868.38,3
5869.84,6869.84,5
3258.16,4258.16,3
67.61,1067.61,1
2669.97,3669.97,1
2076.17,3076.17,4
602.75,1602.75,4
8671.08,9671.08,3
4052.13,5052.13,4
5206.82,6206.82,10
3738.07,4738.07,5
4579.14,5579.14,4
1258.32,2258.32,6
2742.62,3742.62,8
1227.22,2227.22,2
1177.33,2177.33,5
2452.21,3452.21,4
6683.82,7683.82,6
5950.56,6950.56,4
321.60,1321.60,8
3784.41,4784.41,4
3501.27,4501.27,10
7280.15,8280.15,5
3185.80,4185.80,5
8680.27,9680.27,4
1954.51,2954.51,10
6531.21,7531.21,8
7232.56,8232.56,5
222.32,1222.32,9
2768.74,3768.74,4
1825.08,2825.08,2
4671.24,5671.24,6
6953.84,7953.84,6
1469.94,2469.94,10
8206.83,9206.83,9
2405.62,3405.62,10
5288.62,6288.62,1
5676.86,6676.86,9
6111.50,7111.50,3
2141.28,3141.28,7
5151.38,6151.38,3
5834.05,6834.05,5
5828.54,6828.54,4
2063.52,3063.52,4
3155.48,4155.48,4
4406.34,5406.34,3
6846.02,7846.02,3
4658.08,5658.08,8
7945.21,8945.21,2
6528.75,7528.75,3
1096.43,2096.43,1
2719.29,3719.29,3
3667.94,4667.94,7
4776.36,5776.36,6
3515.28,4515.28,8
1061.99,2061.99,10
512.40,1512.40,10
265.99,1265.99,3
7661.98,8661.98,2
3661.05,4661.05,1
2950.62,3950.62,2
1578.56,2578.56,5
2749.63,3749.63,3
7916.19,8916.19,9
3586.62,4586.62,1
7772.29,8772.29,3
5455.23,6455.23,4
8061.03,9061.03,5
3161.61,4161.61,3
8988.58,9988.58,2
7612.46,8612.46,1
6777.87,7777.87,3
1345.29,2345.29,6
5202.24,6202.24,6
6963.81,7963.81,3
1268.29,2268.29,3
6991.68,7991.68,9
2576.63,3576.63,7
4814.05,5814.05,8
5082.73,6082.73,10
1826.54,2826.54,1
8613.56,9613.56,6
7789.38,8789.38,8
197.02,1197.02,7
7316.88,8316.88,3
5970.91,6970.91,3
2182.13,3182.13,2
6203.37,7203.37,5
239.51,1239.51,1
3014.81,4014.81,5
4124.71,5124.71,3
6168.77,7168.77,6
190.81,1190.81,3
1103.73,2103.73,3
6272.65,7272.65,8
7110.92,8110.92,9
5669.17,6669.17,2
2419.95,3419.95,3
3830.28,4830.28,8
2106.83,3106.83,1
5109.71,6109.71,7
7189.72,8189.72,9
4775.26,5775.26,5
5530.58,6530.58,10
4283.29,5283.29,9
7110.68,8110.68,7
7544.79,8544.79,3
5614.80,6614.80,3
7199.68,8199.68,8
4149.28,5149.28,8
8356.86,9356.86,5
4537.94,5537.94,7
224.45,1224.45,2
4917.44,5917.44,6
3736.92,4736.92,6
199.05,1199.05,5
1659.63,2659.63,9
8097.28,9097.28,8
2794.91,3794.91,1
7191.95,8191.95,8
913.70,1913.70,9
4784.52,5784.52,10
7798.70,8798.70,8
1715.89,2715.89,6
3447.09,4447.09,7
1768.31,2768.31,3
2678.59,3678.59,2
6043.84,7043.84,5
4505.58,5505.58,2
5182.25,6182.25,9
8191.50,9191.50,5
1039.48,2039.48,4
1815.90,2815.90,6
2344.41,3344.41,2
4601.80,5601.80,10
1198.07,2198.07,9
1715.18,2715.18,9
3070.96,4070.96,4
1285.83,2285.83,4
955.10,1955.10,8
2905.63,3905.63,6
89.65,1089.65,6
4635.96,5635.96,5
32.07,1032.07,4
1188.59,2188.59,7
2106.73,3106.73,3
2884.58,3884.58,2
8385.17,9385.17,5
1142.51,2142.51,4
1478.03,2478.03,7
3953.61,4953.61,3
4706.01,5706.01,8
1006.53,2006.53,9
3608.17,4608.17,7
8486.89,9486.89,5
2251.44,3251.44,5
4739.29,5739.29,8
7127.62,8127.62,9
4775.84,5775.84,1
211.96,1211.96,1
799.15,1799.15,7
7476.06,8476.06,7
3135.78,4135.78,7
5567.10,6567.10,7
5079.22,6079.22,1
4822.84,5822.84,8
336.63,1336.63,7
5923.62,6923.62,7
3306.07,4306.07,1
4774.51,5774.51,3
7197.77,8197.77,10
6736.09,7736.09,5
5234.71,6234.71,3
7221.07,8221.07,10
4296.87,5296.87,7
5413.73,6413.73,4
4041.10,5041.10,8
7042.65,8042.65,5
2646.11,3646.11,3
3514.54,4514.54,8
305.97,1305.97,4
1496.36,2496.36,6
3998.53,4998.53,1
3705.31,4705.31,10
6014.94,7014.94,1
5609.75,6609.75,1
361.85,1361.85,7
2660.63,3660.63,10
4668.24,5668.24,4
7174.24,8174.24,9
6126.47,7126.47,8
3116.42,4116.42,1
6231.92,7231.92,9
8234.82,9234.82,6
6628.02,7628.02,5
964.04,1964.04,8
2588.21,3588.21,8
7756.60,8756.60,3
1740.57,2740.57,7
3444.77,4444.77,1
5908.29,6908.29,10
6282.95,7282.95,1
8371.91,9371.91,4
7105.06,8105.06,2
4011.22,5011.22,2
5423.48,6423.48,3
6255.51,7255.51,3
4419.26,5419.26,2
1059.64,2059.64,6
8386.57,9386.57,9
7809.42,8809.42,7
2646.01,3646.01,6
1630.19,2630.19,2
1131.50,2131.50,7
5778.08,6778.08,1
3120.09,4120.09,7
1274.22,2274.22,1
2118.28,3118.28,8
2962.58,3962.58,4
5403.67,6403.67,5
6625.74,7625.74,8
7804.18,8804.18,10
5264.19,6264.19,2
1436.91,2436.91,2
6126.29,7126.29,9
7625.15,8625.15,3
57.45,1057.45,1
491.88,1491.88,6
3713.83,4713.83,6
2029.34,3029.34,5
4227.67,5227.67,5
5596.77,6596.77,1
8790.40,9790.40,3
6440.96,7440.96,8
64.65,1064.65,7
456.72,1456.72,10
6353.35,7353.35,6
8742.09,9742.09,9
8222.77,9222.77,3
1349.06,2349.06,7
8992.55,9992.55,3
3803.04,4803.04,4
618.41,1618.41,9
5154.80,6154.80,8
6150.33,7150.33,8
6779.45,7779.45,9
3029.82,4029.82,3
5544.05,6544.05,4
8478.02,9478.02,4
4754.59,5754.59,1
242.08,1242.08,5
8345.90,9345.90,5
8648.99,9648.99,1
2943.16,3943.16,7
1400.64,2400.64,4
5584.92,6584.92,9
4688.60,5688.60,5
8111.21,9111.21,8
219.78,1219.78,7
1386.83,2386.83,9
821.93,1821.93,10
302.39,1302.39,10
365.42,1365.42,7
570.06,1570.06,10
2323.17,3323.17,1
6011.93,7011.93,3
7583.01,8583.01,1
921.52,1921.52,5
7662.40,8662.40,1
4906.31,5906.31,3
4467.47,5467.47,6
2872.89,3872.89,2
905.91,1905.91,3
5260.34,6260.34,1
5530.42,6530.42,5
65.61,1065.61,10
7341.23,8341.23,1
8858.73,9858.73,9
6874.85,7874.85,3
6431.23,7431.23,4
5405.31,6405.31,6
7990.71,8990.71,8
165.73,1165.73,1
5279.39,6279.39,8
6419.59,7419.59,2
1833.10,2833.10,6
2119.92,3119.92,3
2136.06,3136.06,5
4334.83,5334.83,2
366.59,1366.59,7
7725.15,8725.15,9
1913.51,2913.51,5
3605.25,4605.25,1
2575.75,3575.75,2
2238.24,3238.24,6
4421.53,5421.53,2
6622.64,7622.64,3
2036.15,3036.15,1
6470.80,7470.80,1
5295.43,6295.43,4
7506.47,8506.47,4
1758.79,2758.79,5
2317.53,3317.53,6
7463.99,8463.99,8
3862.81,4862.81,7
8928.84,9928.84,10
1149.63,2149.63,3
5202.12,6202.12,8
1771.73,2771.73,8
8701.34,9701.34,1
8925.42,9925.42,8
3296.78,4296.78,8
1354.49,2354.49,4
681.99,1681.99,1
3360.38,4360.38,10
3635.88,4635.88,5
2907.09,3907.09,2
7978.74,8978.74,1
2561.43,3561.43,3
1641.08,2641.08,8
4598.24,5598.24,4
1533.95,2533.95,3
7331.84,8331.84,3
2985.19,3985.19,4
6934.96,7934.96,8
6784.06,7784.06,3
7174.24,8174.24,5
4339.80,5339.80,8
2650.16,3650.16,6
1911.74,2911.74,2
1495.75,2495.75,9
1911.15,2911.15,9
2898.85,3898.85,6
5094.63,6094.63,5
7899.42,8899.42,5
6962.22,7962.22,8
6934.46,7934.46,7
6176.88,7176.88,7
7836.10,8836.10,6
7652.89,8652.89,10
3028.41,4028.41,8
