id,value,risk
87859,1214.20,5
87860,1214.10,9
87861,1214.00,8
87862,1213.90,5
87863,1213.80,7
87864,1213.70,1
87865,1213.60,9
87866,1213.50,3
87867,1213.40,7
87868,1213.30,6
87869,1213.20,7
87870,1213.10,4
87871,1213.00,9
87872,1212.90,2
87873,1212.80,3
87874,1212.70,9
87875,1212.60,8
87876,1212.50,7
87877,1212.40,1
87878,1212.30,5
87879,1212.20,8
87880,1212.10,5
87881,1212.00,5
87882,1211.90,5
87883,1211.80,8
87884,1211.70,9
87885,1211.60,2
87886,1211.50,9
87887,1211.40,7
87888,1211.30,4
87889,1211.20,9
87890,1211.10,1
87891,1211.00,6
87892,1210.90,4
87893,1210.80,3
87894,1210.70,1
87895,1210.60,10
87896,1210.50,6
87897,1210.40,10
87898,1210.30,3
87899,1210.20,3
87900,1210.10,5
87901,1210.00,6
87902,1209.90,2
87903,1209.80,7
87904,1209.70,9
87905,1209.60,2
87906,1209.50,10
87907,1209.40,1
87908,1209.30,10
87909,1209.20,4
87910,1209.10,8
87911,1209.00,6
87912,1208.90,2
87913,1208.80,4
87914,1208.70,9
87915,1208.60,4
87916,1208.50,5
87917,1208.40,1
87918,1208.30,7
87919,1208.20,3
87920,1208.10,8
87921,1208.00,2
87922,1207.90,3
87923,1207.80,2
87924,1207.70,8
87925,1207.60,9
87926,1207.50,2
87927,1207.40,5
87928,1207.30,9
87929,1207.20,6
87930,1207.10,8
87931,1207.00,4
87932,1206.90,7
87933,1206.80,3
87934,1206.70,6
87935,1206.60,2
87936,1206.50,4
87937,1206.40,9
87938,1206.30,5
87939,1206.20,6
87940,1206.10,2
87941,1206.00,5
87942,1205.90,9
87943,1205.80,8
87944,1205.70,3
87945,1205.60,9
87946,1205.50,7
87947,1205.40,2
87948,1205.30,7
87949,1205.20,9
87950,1205.10,10
87951,1205.00,2
87952,1204.90,3
87953,1204.80,6
87954,1204.70,10
87955,1204.60,1
87956,1204.50,4
87957,1204.40,6
87958,1204.30,9
87959,1204.20,9
87960,1204.10,2
87961,1204.00,2
87962,1203.90,2
87963,1203.80,6
87964,1203.70,3
87965,1203.60,5
87966,1203.50,1
87967,1203.40,4
87968,1203.30,3
87969,1203.20,10
87970,1203.10,3
87971,1203.00,8
87972,1202.90,2
87973,1202.80,5
87974,1202.70,10
87975,1202.60,9
87976,1202.50,6
87977,1202.40,2
87978,1202.30,10
87979,1202.20,2
87980,1202.10,4
87981,1202.00,6
87982,1201.90,7
87983,1201.80,7
87984,1201.70,6
87985,1201.60,8
87986,1201.50,10
87987,1201.40,2
87988,1201.30,3
87989,1201.20,3
87990,1201.10,9
87991,1201.00,8
87992,1200.90,1
87993,1200.80,10
87994,1200.70,1
87995,1200.60,5
87996,1200.50,5
87997,1200.40,7
87998,1200.30,6
87999,1200.20,2
88000,1200.10,3
88001,1200.00,4
88002,1199.90,1
88003,1199.80,3
88004,1199.70,10
88005,1199.60,2
88006,1199.50,10
88007,1199.40,8
88008,1199.30,9
88009,1199.20,2
88010,1199.10,1
88011,1199.00,8
88012,1198.90,10
88013,1198.80,2
88014,1198.70,7
88015,1198.60,1
88016,1198.50,7
88017,1198.40,4
88018,1198.30,7
88019,1198.20,3
88020,1198.10,3
88021,1198.00,3
88022,1197.90,7
88023,1197.80,6
88024,1197.70,9
88025,1197.60,1
88026,1197.50,1
88027,1197.40,3
88028,1197.30,5
88029,1197.20,3
88030,1197.10,7
88031,1197.00,3
88032,1196.90,4
88033,1196.80,1
88034,1196.70,4
88035,1196.60,3
88036,1196.50,5
88037,1196.40,10
88038,1196.30,4
88039,1196.20,10
88040,1196.10,1
88041,1196.00,1
88042,1195.90,6
88043,1195.80,6
88044,1195.70,10
88045,1195.60,2
88046,1195.50,2
88047,1195.40,1
88048,1195.30,2
88049,1195.20,10
88050,1195.10,2
88051,1195.00,5
88052,1194.90,8
88053,1194.80,2
88054,1194.70,8
88055,1194.60,4
88056,1194.50,4
88057,1194.40,6
88058,1194.30,3
88059,1194.20,10
88060,1194.10,10
88061,1194.00,3
88062,1193.90,2
88063,1193.80,8
88064,1193.70,1
88065,1193.60,3
88066,1193.50,3
88067,1193.40,5
88068,1193.30,10
88069,1193.20,9
88070,1193.10,1
88071,1193.00,6
88072,1192.90,2
88073,1192.80,9
88074,1192.70,8
88075,1192.60,10
88076,1192.50,10
88077,1192.40,5
88078,1192.30,5
88079,1192.20,6
88080,1192.10,3
88081,1192.00,8
88082,1191.90,9
88083,1191.80,10
88084,1191.70,1
88085,1191.60,4
88086,1191.50,8
88087,1191.40,2
88088,1191.30,10
88089,1191.20,10
88090,1191.10,7
88091,1191.00,9
88092,1190.90,1
88093,1190.80,10
88094,1190.70,6
88095,1190.60,9
88096,1190.50,7
88097,1190.40,9
88098,1190.30,1
88099,1190.20,7
88100,1190.10,2
88101,1190.00,3
88102,1189.90,1
88103,1189.80,4
88104,1189.70,4
88105,1189.60,7
88106,1189.50,4
88107,1189.40,6
88108,1189.30,4
88109,1189.20,9
88110,1189.10,5
88111,1189.00,8
88112,1188.90,2
88113,1188.80,3
88114,1188.70,2
88115,1188.60,5
88116,1188.50,6
88117,1188.40,8
88118,1188.30,9
88119,1188.20,8
88120,1188.10,7
88121,1188.00,8
88122,1187.90,9
88123,1187.80,5
88124,1187.70,8
88125,1187.60,7
88126,1187.50,6
88127,1187.40,4
88128,1187.30,1
88129,1187.20,6
88130,1187.10,4
88131,1187.00,6
88132,1186.90,4
88133,1186.80,6
88134,1186.70,5
88135,1186.60,7
88136,1186.50,1
88137,1186.40,3
88138,1186.30,9
88139,1186.20,5
88140,1186.10,1
88141,1186.00,5
88142,1185.90,1
88143,1185.80,6
88144,1185.70,3
88145,1185.60,10
88146,1185.50,1
88147,1185.40,2
88148,1185.30,3
88149,1185.20,3
88150,1185.10,6
88151,1185.00,1
88152,1184.90,3
88153,1184.80,9
88154,1184.70,6
88155,1184.60,10
88156,1184.50,8
88157,1184.40,4
88158,1184.30,1
88159,1184.20,10
88160,1184.10,9
88161,1184.00,2
88162,1183.90,6
88163,1183.80,1
88164,1183.70,6
88165,1183.60,1
88166,1183.50,2
88167,1183.40,1
88168,1183.30,7
88169,1183.20,5
88170,1183.10,5
88171,1183.00,3
88172,1182.90,10
88173,1182.80,8
88174,1182.70,9
88175,1182.60,2
88176,1182.50,10
88177,1182.40,5
88178,1182.30,2
88179,1182.20,6
88180,1182.10,6
88181,1182.00,2
88182,1181.90,4
88183,1181.80,4
88184,1181.70,10
88185,1181.60,1
88186,1181.50,4
88187,1181.40,5
88188,1181.30,10
88189,1181.20,5
88190,1181.10,10
88191,1181.00,6
88192,1180.90,8
88193,1180.80,9
88194,1180.70,10
88195,1180.60,2
88196,1180.50,3
88197,1180.40,3
88198,1180.30,8
88199,1180.20,9
88200,1180.10,8
88201,1180.00,9
88202,1179.90,10
88203,1179.80,1
88204,1179.70,5
88205,1179.60,2
88206,1179.50,7
88207,1179.40,7
88208,1179.30,8
88209,1179.20,5
88210,1179.10,10
88211,1179.00,4
88212,1178.90,8
88213,1178.80,9
88214,1178.70,4
88215,1178.60,1
88216,1178.50,10
88217,1178.40,4
88218,1178.30,5
88219,1178.20,10
88220,1178.10,5
88221,1178.00,2
88222,1177.90,1
88223,1177.80,3
88224,1177.70,10
88225,1177.60,4
88226,1177.50,6
88227,1177.40,2
88228,1177.30,6
88229,1177.20,5
88230,1177.10,6
88231,1177.00,3
88232,1176.90,4
88233,1176.80,3
88234,1176.70,6
88235,1176.60,9
88236,1176.50,10
88237,1176.40,5
88238,1176.30,10
88239,1176.20,5
88240,1176.10,7
88241,1176.00,8
88242,1175.90,7
88243,1175.80,4
88244,1175.70,1
88245,1175.60,4
88246,1175.50,3
88247,1175.40,6
88248,1175.30,2
88249,1175.20,1
88250,1175.10,4
88251,1175.00,4
88252,1174.90,4
88253,1174.80,1
88254,1174.70,9
88255,1174.60,10
88256,1174.50,4
88257,1174.40,5
88258,1174.30,2
88259,1174.20,10
88260,1174.10,1
88261,1174.00,7
88262,1173.90,1
88263,1173.80,10
88264,1173.70,8
88265,1173.60,3
88266,1173.50,6
88267,1173.40,6
88268,1173.30,9
88269,1173.20,6
88270,1173.10,8
88271,1173.00,1
88272,1172.90,7
88273,1172.80,2
88274,1172.70,5
88275,1172.60,4
88276,1172.50,2
88277,1172.40,10
88278,1172.30,5
88279,1172.20,10
88280,1172.10,2
88281,1172.00,7
88282,1171.90,5
88283,1171.80,3
88284,1171.70,8
88285,1171.60,4
88286,1171.50,5
88287,1171.40,5
88288,1171.30,3
88289,1171.20,7
88290,1171.10,7
88291,1171.00,6
88292,1170.90,7
88293,1170.80,7
88294,1170.70,10
88295,1170.60,5
88296,1170.50,10
88297,1170.40,10
88298,1170.30,4
88299,1170.20,4
88300,1170.10,1
88301,1170.00,10
88302,1169.90,5
88303,1169.80,4
88304,1169.70,9
88305,1169.60,8
88306,1169.50,3
88307,1169.40,4
88308,1169.30,4
88309,1169.20,10
88310,1169.10,10
88311,1169.00,7
88312,1168.90,4
88313,1168.80,10
88314,1168.70,4
88315,1168.60,8
88316,1168.50,7
88317,1168.40,4
88318,1168.30,1
88319,1168.20,4
88320,1168.10,7
88321,1168.00,6
88322,1167.90,9
88323,1167.80,10
88324,1167.70,4
88325,1167.60,3
88326,1167.50,1
88327,1167.40,7
88328,1167.30,2
88329,1167.20,6
88330,1167.10,10
88331,1167.00,6
88332,1166.90,7
88333,1166.80,3
88334,1166.70,5
88335,1166.60,9
88336,1166.50,8
88337,1166.40,5
88338,1166.30,4
88339,1166.20,8
88340,1166.10,8
88341,1166.00,6
88342,1165.90,5
88343,1165.80,9
88344,1165.70,5
88345,1165.60,2
88346,1165.50,4
88347,1165.40,5
88348,1165.30,8
88349,1165.20,8
88350,1165.10,1
88351,1165.00,6
88352,1164.90,3
88353,1164.80,2
88354,1164.70,2
88355,1164.60,8
88356,1164.50,5
88357,1164.40,10
88358,1164.30,2
88359,1164.20,2
88360,1164.10,3
88361,1164.00,5
88362,1163.90,5
88363,1163.80,3
88364,1163.70,7
88365,1163.60,10
88366,1163.50,5
88367,1163.40,9
88368,1163.30,6
88369,1163.20,3
88370,1163.10,4
88371,1163.00,8
88372,1162.90,4
88373,1162.80,5
88374,1162.70,10
88375,1162.60,1
88376,1162.50,2
88377,1162.40,3
88378,1162.30,9
88379,1162.20,4
88380,1162.10,9
88381,1162.00,10
88382,1161.90,10
88383,1161.80,5
88384,1161.70,8
88385,1161.60,10
88386,1161.50,7
88387,1161.40,6
88388,1161.30,2
88389,1161.20,10
88390,1161.10,1
88391,1161.00,2
88392,1160.90,1
88393,1160.80,4
88394,1160.70,9
88395,1160.60,3
88396,1160.50,3
88397,1160.40,2
88398,1160.30,10
88399,1160.20,5
88400,1160.10,8
88401,1160.00,8
88402,1159.90,6
88403,1159.80,6
88404,1159.70,3
88405,1159.60,5
88406,1159.50,5
88407,1159.40,1
88408,1159.30,9
88409,1159.20,4
88410,1159.10,7
88411,1159.00,7
88412,1158.90,8
88413,1158.80,2
88414,1158.70,10
88415,1158.60,2
88416,1158.50,6
88417,1158.40,5
88418,1158.30,6
88419,1158.20,3
88420,1158.10,9
88421,1158.00,5
88422,1157.90,3
88423,1157.80,10
88424,1157.70,4
88425,1157.60,5
88426,1157.50,6
88427,1157.40,6
88428,1157.30,8
88429,1157.20,5
88430,1157.10,9
88431,1157.00,10
88432,1156.90,8
88433,1156.80,1
88434,1156.70,3
88435,1156.60,2
88436,1156.50,5
88437,1156.40,3
88438,1156.30,10
88439,1156.20,6
88440,1156.10,3
88441,1156.00,2
88442,1155.90,4
88443,1155.80,10
88444,1155.70,5
88445,1155.60,8
88446,1155.50,9
88447,1155.40,1
88448,1155.30,1
88449,1155.20,7
88450,1155.10,7
88451,1155.00,4
88452,1154.90,9
88453,1154.80,7
88454,1154.70,2
88455,1154.60,5
88456,1154.50,8
88457,1154.40,6
88458,1154.30,7
88459,1154.20,8
88460,1154.10,6
88461,1154.00,1
88462,1153.90,6
88463,1153.80,9
88464,1153.70,9
88465,1153.60,6
88466,1153.50,8
88467,1153.40,4
88468,1153.30,10
88469,1153.20,10
88470,1153.10,10
88471,1153.00,6
88472,1152.90,2
88473,1152.80,3
88474,1152.70,9
88475,1152.60,7
88476,1152.50,8
88477,1152.40,8
88478,1152.30,7
88479,1152.20,1
88480,1152.10,4
88481,1152.00,8
88482,1151.90,7
88483,1151.80,7
88484,1151.70,4
88485,1151.60,5
88486,1151.50,4
88487,1151.40,1
88488,1151.30,7
88489,1151.20,3
88490,1151.10,6
88491,1151.00,3
88492,1150.90,1
88493,1150.80,5
88494,1150.70,8
88495,1150.60,3
88496,1150.50,5
88497,1150.40,9
88498,1150.30,9
88499,1150.20,3
88500,1150.10,3
88501,1150.00,9
88502,1149.90,8
88503,1149.80,10
88504,1149.70,5
88505,1149.60,9
88506,1149.50,10
88507,1149.40,6
88508,1149.30,4
88509,1149.20,4
88510,1149.10,8
88511,1149.00,8
88512,1148.90,4
88513,1148.80,5
88514,1148.70,6
88515,1148.60,7
88516,1148.50,7
88517,1148.40,1
88518,1148.30,2
88519,1148.20,4
88520,1148.10,3
88521,1148.00,4
88522,1147.90,3
88523,1147.80,5
88524,1147.70,2
88525,1147.60,10
88526,1147.50,10
88527,1147.40,3
88528,1147.30,3
88529,1147.20,5
88530,1147.10,10
88531,1147.00,3
88532,1146.90,3
88533,1146.80,3
88534,1146.70,1
88535,1146.60,10
88536,1146.50,8
88537,1146.40,3
88538,1146.30,3
88539,1146.20,1
88540,1146.10,7
88541,1146.00,9
88542,1145.90,8
88543,1145.80,1
88544,1145.70,3
88545,1145.60,2
88546,1145.50,4
88547,1145.40,7
88548,1145.30,10
88549,1145.20,7
88550,1145.10,9
88551,1145.00,1
88552,1144.90,10
88553,1144.80,5
88554,1144.70,1
88555,1144.60,4
88556,1144.50,5
88557,1144.40,10
88558,1144.30,6
88559,1144.20,2
88560,1144.10,8
88561,1144.00,1
88562,1143.90,1
88563,1143.80,5
88564,1143.70,4
88565,1143.60,4
88566,1143.50,1
88567,1143.40,9
88568,1143.30,6
88569,1143.20,5
88570,1143.10,1
88571,1143.00,8
88572,1142.90,5
88573,1142.80,4
88574,1142.70,1
88575,1142.60,9
88576,1142.50,10
88577,1142.40,2
88578,1142.30,10
88579,1142.20,5
88580,1142.10,6
88581,1142.00,8
88582,1141.90,3
88583,1141.80,5
88584,1141.70,7
88585,1141.60,4
88586,1141.50,4
88587,1141.40,3
88588,1141.30,7
88589,1141.20,10
88590,1141.10,7
88591,1141.00,9
88592,1140.90,10
88593,1140.80,9
88594,1140.70,3
88595,1140.60,7
88596,1140.50,3
88597,1140.40,2
88598,1140.30,7
88599,1140.20,2
88600,1140.10,4
88601,1140.00,9
88602,1139.90,4
88603,1139.80,2
88604,1139.70,10
88605,1139.60,3
88606,1139.50,7
88607,1139.40,7
88608,1139.30,3
88609,1139.20,3
88610,1139.10,10
88611,1139.00,8
88612,1138.90,10
88613,1138.80,9
88614,1138.70,7
88615,1138.60,9
88616,1138.50,8
88617,1138.40,9
88618,1138.30,4
88619,1138.20,7
88620,1138.10,6
88621,1138.00,9
88622,1137.90,10
88623,1137.80,5
88624,1137.70,5
88625,1137.60,7
88626,1137.50,6
88627,1137.40,4
88628,1137.30,9
88629,1137.20,5
88630,1137.10,6
88631,1137.00,6
88632,1136.90,10
88633,1136.80,2
88634,1136.70,4
88635,1136.60,5
88636,1136.50,1
88637,1136.40,8
88638,1136.30,8
88639,1136.20,6
88640,1136.10,5
88641,1136.00,7
88642,1135.90,4
88643,1135.80,2
88644,1135.70,8
88645,1135.60,7
88646,1135.50,6
88647,1135.40,9
88648,1135.30,5
88649,1135.20,4
88650,1135.10,3
88651,1135.00,2
88652,1134.90,1
88653,1134.80,3
88654,1134.70,1
88655,1134.60,6
88656,1134.50,2
88657,1134.40,7
88658,1134.30,10
88659,1134.20,8
88660,1134.10,9
88661,1134.00,4
88662,1133.90,4
88663,1133.80,4
88664,1133.70,2
88665,1133.60,3
88666,1133.50,8
88667,1133.40,4
88668,1133.30,10
88669,1133.20,10
88670,1133.10,2
88671,1133.00,9
88672,1132.90,2
88673,1132.80,7
88674,1132.70,6
88675,1132.60,9
88676,1132.50,9
88677,1132.40,5
88678,1132.30,3
88679,1132.20,2
88680,1132.10,4
88681,1132.00,1
88682,1131.90,4
88683,1131.80,9
88684,1131.70,5
88685,1131.60,2
88686,1131.50,1
88687,1131.40,5
88688,1131.30,6
88689,1131.20,6
88690,1131.10,6
88691,1131.00,3
88692,1130.90,2
88693,1130.80,7
88694,1130.70,4
88695,1130.60,5
88696,1130.50,6
88697,1130.40,4
88698,1130.30,8
88699,1130.20,3
88700,1130.10,4
88701,1130.00,10
88702,1129.90,1
88703,1129.80,1
88704,1129.70,1
88705,1129.60,1
88706,1129.50,9
88707,1129.40,10
88708,1129.30,6
88709,1129.20,8
88710,1129.10,3
88711,1129.00,10
88712,1128.90,1
88713,1128.80,4
88714,1128.70,7
88715,1128.60,4
88716,1128.50,8
88717,1128.40,5
88718,1128.30,1
88719,1128.20,8
88720,1128.10,5
88721,1128.00,7
88722,1127.90,10
88723,1127.80,6
88724,1127.70,1
88725,1127.60,7
88726,1127.50,5
88727,1127.40,8
88728,1127.30,4
88729,1127.20,9
88730,1127.10,2
88731,1127.00,7
88732,1126.90,6
88733,1126.80,9
88734,1126.70,4
88735,1126.60,5
88736,1126.50,3
88737,1126.40,2
88738,1126.30,5
88739,1126.20,1
88740,1126.10,8
88741,1126.00,7
88742,1125.90,6
88743,1125.80,6
88744,1125.70,1
88745,1125.60,10
88746,1125.50,8
88747,1125.40,2
88748,1125.30,1
88749,1125.20,3
88750,1125.10,2
88751,1125.00,3
88752,1124.90,4
88753,1124.80,6
88754,1124.70,2
88755,1124.60,9
88756,1124.50,6
88757,1124.40,9
88758,1124.30,9
88759,1124.20,8
88760,1124.10,3
88761,1124.00,3
88762,1123.90,5
88763,1123.80,10
88764,1123.70,5
88765,1123.60,9
88766,1123.50,3
88767,1123.40,2
88768,1123.30,4
88769,1123.20,3
88770,1123.10,4
88771,1123.00,1
88772,1122.90,4
88773,1122.80,1
88774,1122.70,5
88775,1122.60,10
88776,1122.50,10
88777,1122.40,9
88778,1122.30,8
88779,1122.20,3
88780,1122.10,8
88781,1122.00,2
88782,1121.90,4
88783,1121.80,5
88784,1121.70,8
88785,1121.60,1
88786,1121.50,2
88787,1121.40,9
88788,1121.30,8
88789,1121.20,5
88790,1121.10,1
88791,1121.00,8
88792,1120.90,9
88793,1120.80,1
88794,1120.70,7
88795,1120.60,3
88796,1120.50,5
88797,1120.40,4
88798,1120.30,2
88799,1120.20,1
88800,1120.10,4
88801,1120.00,2
88802,1119.90,3
88803,1119.80,2
88804,1119.70,2
88805,1119.60,10
88806,1119.50,8
88807,1119.40,1
88808,1119.30,2
88809,1119.20,7
88810,1119.10,3
88811,1119.00,4
88812,1118.90,9
88813,1118.80,8
88814,1118.70,3
88815,1118.60,4
88816,1118.50,1
88817,1118.40,9
88818,1118.30,3
88819,1118.20,2
88820,1118.10,8
88821,1118.00,3
88822,1117.90,4
88823,1117.80,3
88824,1117.70,10
88825,1117.60,3
88826,1117.50,8
88827,1117.40,5
88828,1117.30,9
88829,1117.20,1
88830,1117.10,2
88831,1117.00,3
88832,1116.90,8
88833,1116.80,9
88834,1116.70,10
88835,1116.60,2
88836,1116.50,5
88837,1116.40,3
88838,1116.30,10
88839,1116.20,6
88840,1116.10,5
88841,1116.00,9
88842,1115.90,7
88843,1115.80,5
88844,1115.70,2
88845,1115.60,8
88846,1115.50,9
88847,1115.40,2
88848,1115.30,2
88849,1115.20,7
88850,1115.10,10
88851,1115.00,2
88852,1114.90,1
88853,1114.80,2
88854,1114.70,5
88855,1114.60,8
88856,1114.50,7
88857,1114.40,3
88858,1114.30,8
88859,1114.20,6
88860,1114.10,9
88861,1114.00,1
88862,1113.90,4
88863,1113.80,8
88864,1113.70,3
88865,1113.60,4
88866,1113.50,1
88867,1113.40,9
88868,1113.30,1
88869,1113.20,4
88870,1113.10,2
88871,1113.00,8
88872,1112.90,8
88873,1112.80,2
88874,1112.70,7
88875,1112.60,6
88876,1112.50,1
88877,1112.40,1
88878,1112.30,9
88879,1112.20,2
88880,1112.10,9
88881,1112.00,1
88882,1111.90,6
88883,1111.80,5
88884,1111.70,2
88885,1111.60,5
88886,1111.50,8
88887,1111.40,5
88888,1111.30,2
88889,1111.20,10
88890,1111.10,4
88891,1111.00,3
88892,1110.90,5
88893,1110.80,2
88894,1110.70,8
88895,1110.60,10
88896,1110.50,5
88897,1110.40,8
88898,1110.30,3
88899,1110.20,5
88900,1110.10,4
88901,1110.00,2
88902,1109.90,2
88903,1109.80,10
88904,1109.70,3
88905,1109.60,6
88906,1109.50,7
88907,1109.40,3
88908,1109.30,3
88909,1109.20,8
88910,1109.10,5
88911,1109.00,3
88912,1108.90,7
88913,1108.80,7
88914,1108.70,1
88915,1108.60,8
88916,1108.50,9
88917,1108.40,2
88918,1108.30,3
88919,1108.20,5
88920,1108.10,10
88921,1108.00,8
88922,1107.90,2
88923,1107.80,7
88924,1107.70,4
88925,1107.60,8
88926,1107.50,1
88927,1107.40,4
88928,1107.30,3
88929,1107.20,8
88930,1107.10,2
88931,1107.00,10
88932,1106.90,10
88933,1106.80,8
88934,1106.70,1
88935,1106.60,7
88936,1106.50,9
88937,1106.40,7
88938,1106.30,3
88939,1106.20,2
88940,1106.10,2
88941,1106.00,7
88942,1105.90,3
88943,1105.80,2
88944,1105.70,1
88945,1105.60,7
88946,1105.50,6
88947,1105.40,5
88948,1105.30,1
88949,1105.20,8
88950,1105.10,8
88951,1105.00,4
88952,1104.90,10
88953,1104.80,1
88954,1104.70,8
88955,1104.60,8
88956,1104.50,7
88957,1104.40,4
88958,1104.30,4
88959,1104.20,2
88960,1104.10,8
88961,1104.00,2
88962,1103.90,4
88963,1103.80,5
88964,1103.70,1
88965,1103.60,8
88966,1103.50,8
88967,1103.40,6
88968,1103.30,5
88969,1103.20,10
88970,1103.10,6
88971,1103.00,3
88972,1102.90,7
88973,1102.80,6
88974,1102.70,4
88975,1102.60,6
88976,1102.50,6
88977,1102.40,6
88978,1102.30,10
88979,1102.20,1
88980,1102.10,7
88981,1102.00,10
88982,1101.90,4
88983,1101.80,9
88984,1101.70,6
88985,1101.60,8
88986,1101.50,1
88987,1101.40,2
88988,1101.30,8
88989,1101.20,1
88990,1101.10,8
88991,1101.00,1
88992,1100.90,8
88993,1100.80,8
88994,1100.70,10
88995,1100.60,6
88996,1100.50,4
88997,1100.40,1
88998,1100.30,2
88999,1100.20,10
89000,1100.10,7
89001,1100.00,7
89002,1099.90,6
89003,1099.80,4
89004,1099.70,7
89005,1099.60,2
89006,1099.50,5
89007,1099.40,6
89008,1099.30,4
89009,1099.20,5
89010,1099.10,7
89011,1099.00,8
89012,1098.90,10
89013,1098.80,6
89014,1098.70,1
89015,1098.60,10
89016,1098.50,2
89017,1098.40,6
89018,1098.30,7
89019,1098.20,4
89020,1098.10,4
89021,1098.00,8
89022,1097.90,6
89023,1097.80,4
89024,1097.70,8
89025,1097.60,2
89026,1097.50,6
89027,1097.40,4
89028,1097.30,3
89029,1097.20,8
89030,1097.10,3
89031,1097.00,4
89032,1096.90,9
89033,1096.80,4
89034,1096.70,7
89035,1096.60,9
89036,1096.50,5
89037,1096.40,10
89038,1096.30,1
89039,1096.20,3
89040,1096.10,4
89041,1096.00,4
89042,1095.90,5
89043,1095.80,4
89044,1095.70,1
89045,1095.60,10
89046,1095.50,1
89047,1095.40,2
89048,1095.30,5
89049,1095.20,7
89050,1095.10,9
89051,1095.00,9
89052,1094.90,8
89053,1094.80,7
89054,1094.70,8
89055,1094.60,5
89056,1094.50,7
89057,1094.40,7
89058,1094.30,8
89059,1094.20,5
89060,1094.10,5
89061,1094.00,9
89062,1093.90,8
89063,1093.80,7
89064,1093.70,8
89065,1093.60,4
89066,1093.50,10
89067,1093.40,8
89068,1093.30,2
89069,1093.20,4
89070,1093.10,1
89071,1093.00,5
89072,1092.90,4
89073,1092.80,1
89074,1092.70,9
89075,1092.60,1
89076,1092.50,10
89077,1092.40,1
89078,1092.30,7
89079,1092.20,2
89080,1092.10,5
89081,1092.00,3
89082,1091.90,1
89083,1091.80,5
89084,1091.70,3
89085,1091.60,10
89086,1091.50,4
89087,1091.40,8
89088,1091.30,1
89089,1091.20,6
89090,1091.10,7
89091,1091.00,2
89092,1090.90,3
89093,1090.80,8
89094,1090.70,8
89095,1090.60,2
89096,1090.50,10
89097,1090.40,8
89098,1090.30,9
89099,1090.20,9
89100,1090.10,2
89101,1090.00,9
89102,1089.90,9
89103,1089.80,7
89104,1089.70,2
89105,1089.60,1
89106,1089.50,3
89107,1089.40,8
89108,1089.30,8
89109,1089.20,4
89110,1089.10,4
89111,1089.00,3
89112,1088.90,7
89113,1088.80,4
89114,1088.70,9
89115,1088.60,6
89116,1088.50,6
89117,1088.40,4
89118,1088.30,9
89119,1088.20,10
89120,1088.10,10
89121,1088.00,1
89122,1087.90,9
89123,1087.80,9
89124,1087.70,4
89125,1087.60,6
89126,1087.50,3
89127,1087.40,7
89128,1087.30,3
89129,1087.20,8
89130,1087.10,4
89131,1087.00,3
89132,1086.90,10
89133,1086.80,4
89134,1086.70,5
89135,1086.60,9
89136,1086.50,2
89137,1086.40,7
89138,1086.30,9
89139,1086.20,7
89140,1086.10,4
89141,1086.00,7
89142,1085.90,3
89143,1085.80,8
89144,1085.70,10
89145,1085.60,7
89146,1085.50,3
89147,1085.40,10
89148,1085.30,8
89149,1085.20,2
89150,1085.10,6
89151,1085.00,1
89152,1084.90,4
89153,1084.80,1
89154,1084.70,10
89155,1084.60,1
89156,1084.50,1
89157,1084.40,9
89158,1084.30,6
89159,1084.20,3
89160,1084.10,3
89161,1084.00,10
89162,1083.90,6
89163,1083.80,2
89164,1083.70,5
89165,1083.60,2
89166,1083.50,10
89167,1083.40,8
89168,1083.30,6
89169,1083.20,5
89170,1083.10,3
89171,1083.00,3
89172,1082.90,7
89173,1082.80,5
89174,1082.70,5
89175,1082.60,4
89176,1082.50,3
89177,1082.40,3
89178,1082.30,3
89179,1082.20,6
89180,1082.10,1
89181,1082.00,8
89182,1081.90,4
89183,1081.80,1
89184,1081.70,1
89185,1081.60,8
89186,1081.50,2
89187,1081.40,8
89188,1081.30,8
89189,1081.20,10
89190,1081.10,10
89191,1081.00,8
89192,1080.90,10
89193,1080.80,3
89194,1080.70,9
89195,1080.60,3
89196,1080.50,1
89197,1080.40,2
89198,1080.30,5
89199,1080.20,10
89200,1080.10,9
89201,1080.00,1
89202,1079.90,7
89203,1079.80,5
89204,1079.70,8
89205,1079.60,9
89206,1079.50,2
89207,1079.40,10
89208,1079.30,1
89209,1079.20,6
89210,1079.10,4
89211,1079.00,4
89212,1078.90,8
89213,1078.80,6
89214,1078.70,6
89215,1078.60,9
89216,1078.50,6
89217,1078.40,4
89218,1078.30,9
89219,1078.20,1
89220,1078.10,4
89221,1078.00,8
89222,1077.90,9
89223,1077.80,5
89224,1077.70,4
89225,1077.60,7
89226,1077.50,1
89227,1077.40,8
89228,1077.30,7
89229,1077.20,1
89230,1077.10,3
89231,1077.00,2
89232,1076.90,3
89233,1076.80,1
89234,1076.70,8
89235,1076.60,5
89236,1076.50,4
89237,1076.40,3
89238,1076.30,6
89239,1076.20,3
89240,1076.10,6
89241,1076.00,10
89242,1075.90,8
89243,1075.80,5
89244,1075.70,4
89245,1075.60,6
89246,1075.50,6
89247,1075.40,2
89248,1075.30,7
89249,1075.20,8
89250,1075.10,7
89251,1075.00,2
89252,1074.90,8
89253,1074.80,1
89254,1074.70,4
89255,1074.60,10
89256,1074.50,6
89257,1074.40,3
